slide17_original_400ms__20180509005623,A1,Block,Column,Row,ID,Name,Type,Exp_Vert:Horiz,Act_Vert:Horiz,Spot_Measure,Bkg_Measure,Exp_Result,Act_Result,Difference,Diameter,Diam_Flag,Bkg_SD,Spot_SD
slide17_original_400ms__20180509005623,A2,1,17,14,PF11_0358-e2s2,,Analyte,656:750,654:753,12578,2997,0,9581,NaN,200,OK,6012,3963.82005
slide17_original_400ms__20180509005623,A2,1,18,14,PF07_0053e1s4,,Analyte,656:782,654:784,15693,2450,0,13243,NaN,200,OK,3170,4371.4328
slide17_original_400ms__20180509005623,A2,1,1,15,PF07_0053e1s3,,Analyte,688:240,688:242,18155,3038,0,15117,NaN,200,OK,2079,4417.847604
slide17_original_400ms__20180509005623,A2,1,2,15,PFD0310w,,Analyte,688:272,688:274,20140,4013,0,16127,NaN,200,OK,3486,3096.607379
slide17_original_400ms__20180509005623,A2,1,3,15,PF11_0341-e1s2,,Analyte,688:304,688:306,15135,3561,0,11574,NaN,200,OK,5679,3823.902162
slide17_original_400ms__20180509005623,A2,1,4,15,PFC0250c.1o1,,Analyte,688:336,688:338,11363,3547,0,7816,NaN,200,OK,2995,3296.099021
slide17_original_400ms__20180509005623,A2,1,5,15,PF10_0355.1o1,,Analyte,688:368,688:370,18516,4244,0,14272,NaN,200,OK,6105,3134.425099
slide17_original_400ms__20180509005623,A2,1,6,15,PF13_0076.2o2,,Analyte,688:399,688:402,13172,3973,0,9199,NaN,200,OK,3413,3830.230446
slide17_original_400ms__20180509005623,A2,1,7,15,PFD0380ce2s2,,Analyte,688:431,687:433,18817,4644,0,14173,NaN,200,OK,6638,3515.694688
slide17_original_400ms__20180509005623,A2,1,8,15,PF10_0143e1s2,,Analyte,688:463,688:465,15440,3739,0,11701,NaN,200,OK,3531,4397.899079
slide17_original_400ms__20180509005623,A2,1,9,15,PFB0350c_2o4,,Analyte,688:495,687:497,18889,4844,0,14045,NaN,200,OK,4109,3775.649289
slide17_original_400ms__20180509005623,A2,1,10,15,PF10_0351.1o1,,Analyte,688:527,687:528,20622,5279,0,15343,NaN,200,OK,4057,3359.927944
slide17_original_400ms__20180509005623,A2,1,11,15,PF07_0006-e2,,Analyte,688:559,687:560,22056,5173,0,16883,NaN,200,OK,4949,3476.037861
slide17_original_400ms__20180509005623,A2,1,12,15,PF10_0017.2o2,,Analyte,688:591,687:594,11614,3326,0,8288,NaN,200,OK,4257,3789.311647
slide17_original_400ms__20180509005623,A2,1,13,15,PF14_0407-s2,,Analyte,688:623,686:624,19299,3353,0,15946,NaN,200,OK,2158,3204.269338
slide17_original_400ms__20180509005623,A2,1,14,15,PFF1440w-s3,,Analyte,688:655,686:657,15209,3098,0,12111,NaN,200,OK,2998,4193.186001
slide17_original_400ms__20180509005623,A2,1,15,15,PF11_0356-s2,,Analyte,688:687,687:689,16605,2940,0,13665,NaN,200,OK,2076,3628.099776
slide17_original_400ms__20180509005623,A2,1,16,15,PFB0010w,,Analyte,688:718,686:720,16606,2916,0,13690,NaN,200,OK,3834,3653.149697
slide17_original_400ms__20180509005623,A2,1,17,15,PFA0430ce1s2,,Analyte,688:750,687:752,8014,2444,0,5570,NaN,200,OK,2258,2359.604567
slide17_original_400ms__20180509005623,A2,1,18,15,PF13_0013.1o1,,Analyte,688:782,686:784,12334,2180,0,10154,NaN,200,OK,1408,4016.532299
slide17_original_400ms__20180509005623,A2,1,1,16,PFL1930w-s5,,Analyte,720:240,720:242,11312,2845,0,8467,NaN,200,OK,2626,3121.184724
slide17_original_400ms__20180509005623,A2,1,2,16,PF11_0226-s1,,Analyte,720:272,721:274,17466,3620,0,13846,NaN,200,OK,4035,3186.340868
slide17_original_400ms__20180509005623,A2,1,3,16,PFB0310c.1o2,,Analyte,720:304,719:304,29408,6858,0,22550,NaN,200,OK,4991,6535.863532
slide17_original_400ms__20180509005623,A2,1,4,16,MAL7P1.203(PFF1485w.2o2),,Analyte,720:336,720:338,18981,3803,0,15178,NaN,200,OK,6764,2732.839521
slide17_original_400ms__20180509005623,A2,1,5,16,PF10_0348e1s1,,Analyte,720:368,720:369,23531,4434,0,19097,NaN,200,OK,4229,3495.150356
slide17_original_400ms__20180509005623,A2,1,6,16,MAL8P1.18.2o2,,Analyte,720:399,719:401,20231,3882,0,16349,NaN,200,OK,5147,4230.700334
slide17_original_400ms__20180509005623,A2,1,7,16,PFL2505ce8s2,,Analyte,720:431,719:433,18823,4000,0,14823,NaN,200,OK,5141,3596.852971
slide17_original_400ms__20180509005623,A2,1,8,16,PF13_0197,,Analyte,720:463,719:465,20367,3843,0,16524,NaN,200,OK,3843,3494.195656
slide17_original_400ms__20180509005623,A2,1,9,16,PF10_0356.1o2,,Analyte,720:495,719:496,24715,6663,0,18052,NaN,200,OK,4947,3048.897504
slide17_original_400ms__20180509005623,A2,1,10,16,PF10_0322-s2,,Analyte,720:527,719:527,21761,6375,0,15386,NaN,200,OK,6615,3035.238259
slide17_original_400ms__20180509005623,A2,1,11,16,PFB0915w-e2s2,,Analyte,720:559,719:560,25177,5753,0,19424,NaN,200,OK,5510,3931.245694
slide17_original_400ms__20180509005623,A2,1,12,16,PF13_0064.1o1,,Analyte,720:591,718:593,17562,3331,0,14231,NaN,200,OK,5401,3831.027565
slide17_original_400ms__20180509005623,A2,1,13,16,PF11_0107.3o3,,Analyte,720:623,718:625,18988,3066,0,15922,NaN,200,OK,3333,2977.814846
slide17_original_400ms__20180509005623,A2,1,14,16,PF07_0108.1o2,,Analyte,720:655,718:657,18770,2805,0,15965,NaN,200,OK,2682,2915.296932
slide17_original_400ms__20180509005623,A2,1,15,16,PFE0565w,,Analyte,720:687,719:689,13634,2618,0,11016,NaN,200,OK,2860,3407.889693
slide17_original_400ms__20180509005623,A2,1,16,16,PFL2535w.2o2,,Analyte,720:718,718:720,12266,2503,0,9763,NaN,200,OK,2411,3530.462154
slide17_original_400ms__20180509005623,A2,1,17,16,MAL7P1.77e1s1,,Analyte,720:750,718:752,18898,2397,0,16501,NaN,200,OK,1355,4139.445055
slide17_original_400ms__20180509005623,A2,1,18,16,GFP control,,Analyte,720:782,718:784,11189,2143,0,9046,NaN,200,OK,3201,3065.969532
slide17_original_400ms__20180509005623,A2,1,1,17,a-Hu IgG/A/M 0.3,,Analyte,752:240,752:242,20334,2495,0,17839,NaN,200,OK,1118,5470.383262
slide17_original_400ms__20180509005623,A2,1,2,17,a-Hu IgG/A/M 0.1,,Analyte,752:272,752:275,16075,2450,0,13625,NaN,200,OK,3648,5062.54185
slide17_original_400ms__20180509005623,A2,1,3,17,BLANK,,Analyte,752:304,751:303,2134,2800,0,-666,NaN,200,OK,6761,348.387951
slide17_original_400ms__20180509005623,A2,1,4,17,BLANK,,Analyte,752:336,751:335,2163,2312,0,-149,NaN,200,OK,3007,165.078324
slide17_original_400ms__20180509005623,A2,1,5,17,BLANK,,Analyte,752:368,751:367,2202,2414,0,-212,NaN,200,OK,4040,130.11795
slide17_original_400ms__20180509005623,A2,1,6,17,BLANK,,Analyte,752:399,751:398,2055,2456,0,-401,NaN,200,OK,2998,124.61797
slide17_original_400ms__20180509005623,A2,1,7,17,BLANK,,Analyte,752:431,751:430,2152,2265,0,-113,NaN,200,OK,2282,123.815784
slide17_original_400ms__20180509005623,A2,1,8,17,BLANK,,Analyte,752:463,751:462,2201,2298,0,-97,NaN,200,OK,3063,122.745123
slide17_original_400ms__20180509005623,A2,1,9,17,BLANK,,Analyte,752:495,751:494,2134,2381,0,-247,NaN,200,OK,5256,304.467602
slide17_original_400ms__20180509005623,A2,1,10,17,BLANK,,Analyte,752:527,751:526,2310,2280,0,30,NaN,200,OK,3816,140.240194
slide17_original_400ms__20180509005623,A2,1,11,17,BLANK,,Analyte,752:559,751:558,2051,2239,0,-188,NaN,200,OK,4755,221.229402
slide17_original_400ms__20180509005623,A2,1,12,17,BLANK,,Analyte,752:591,751:590,2039,2157,0,-118,NaN,200,OK,1589,110.383586
slide17_original_400ms__20180509005623,A2,1,13,17,Blank,Blank,Analyte,752:623,751:622,1954,2153,0,-199,NaN,200,OK,1799,134.776969
slide17_original_400ms__20180509005623,A2,1,14,17,Blank,Blank,Analyte,752:655,751:654,1850,2042,0,-192,NaN,200,OK,1487,129.035586
slide17_original_400ms__20180509005623,A2,1,15,17,Blank,Blank,Analyte,752:687,751:686,1836,1976,0,-140,NaN,200,OK,908,148.530086
slide17_original_400ms__20180509005623,A2,1,16,17,Blank,Blank,Analyte,752:718,751:717,1665,1859,0,-194,NaN,200,OK,779,103.483587
slide17_original_400ms__20180509005623,A2,1,17,17,Blank,Blank,Analyte,752:750,751:749,1573,1761,0,-188,NaN,200,OK,1450,127.755354
slide17_original_400ms__20180509005623,A2,1,18,17,Blank,Blank,Analyte,752:782,751:781,1427,1597,0,-170,NaN,200,OK,900,106.648445
,,,,,,,,,,,,,,,,,,
slide17_original_400ms__20180509005623,B1,Block,Column,Row,ID,Name,Type,Exp_Vert:Horiz,Act_Vert:Horiz,Spot_Measure,Bkg_Measure,Exp_Result,Act_Result,Difference,Diameter,Diam_Flag,Bkg_SD,Spot_SD
slide17_original_400ms__20180509005623,B1,1,1,1,FIDUCIALS,,fiducial,244:252,246:250,9168,1207,0,7961,NaN,200,OK,140,5852.917771
slide17_original_400ms__20180509005623,B1,1,2,1,PBST,,blank,244:284,243:283,1458,1267,0,191,NaN,200,OK,396,226.759327
slide17_original_400ms__20180509005623,B1,1,3,1,PBST,,blank,244:316,243:315,1422,1369,0,53,NaN,200,OK,148,130.107909
slide17_original_400ms__20180509005623,B1,1,4,1,PBST,,blank,244:348,243:347,1333,1333,0,0,NaN,200,OK,145,93.937729
slide17_original_400ms__20180509005623,B1,1,5,1,PBST,,blank,244:380,243:379,1520,1433,0,87,NaN,200,OK,965,124.238041
slide17_original_400ms__20180509005623,B1,1,6,1,FIDUCIALS,,fiducial,244:412,244:411,19849,1689,0,18160,NaN,200,OK,219,5137.490268
slide17_original_400ms__20180509005623,B1,1,7,1,PBST,,blank,244:444,243:443,1471,1406,0,65,NaN,200,OK,1653,128.662945
slide17_original_400ms__20180509005623,B1,1,8,1,PBST,,blank,244:476,243:475,1479,1388,0,91,NaN,200,OK,259,104.27594
slide17_original_400ms__20180509005623,B1,1,9,1,PBST,,blank,244:508,243:507,1567,1509,0,58,NaN,200,OK,1495,113.68696
slide17_original_400ms__20180509005623,B1,1,10,1,FIDUCIALS,,fiducial,244:540,243:538,20118,1718,0,18400,NaN,200,OK,307,4942.429193
slide17_original_400ms__20180509005623,B1,1,11,1,PBST,,blank,244:571,243:570,1651,1588,0,63,NaN,200,OK,2124,103.711697
slide17_original_400ms__20180509005623,B1,1,12,1,PBST,,blank,244:603,243:602,1662,1556,0,106,NaN,200,OK,359,114.920888
slide17_original_400ms__20180509005623,B1,1,13,1,FIDUCIALS,,fiducial,244:635,244:634,14087,1529,0,12558,NaN,200,OK,394,5954.644839
slide17_original_400ms__20180509005623,B1,1,14,1,PBST,,blank,244:667,243:666,1520,1550,0,-30,NaN,200,OK,884,118.664603
slide17_original_400ms__20180509005623,B1,1,15,1,PBST,,blank,244:699,243:698,1388,1388,0,0,NaN,200,OK,190,114.245996
slide17_original_400ms__20180509005623,B1,1,16,1,PBST,,blank,244:731,243:730,1490,1384,0,106,NaN,200,OK,281,106.588215
slide17_original_400ms__20180509005623,B1,1,17,1,PBST,,blank,244:763,242:762,2777,1404,0,1373,NaN,200,OK,1262,939.92321
slide17_original_400ms__20180509005623,B1,1,18,1,FIDUCIALS,,fiducial,244:795,243:794,20008,1679,0,18329,NaN,200,OK,299,3913.352377
slide17_original_400ms__20180509005623,B1,1,1,2,PBST,,Analyte,276:252,275:251,1347,1640,0,-293,NaN,200,OK,1538,174.496236
slide17_original_400ms__20180509005623,B1,1,2,2,IgG Mix 1,,Analyte,276:284,276:285,19384,1916,0,17468,NaN,200,OK,2871,4395.434938
slide17_original_400ms__20180509005623,B1,1,3,2,IgG Mix 0.3,,Analyte,276:316,276:317,14595,1843,0,12752,NaN,200,OK,3098,5222.67751
slide17_original_400ms__20180509005623,B1,1,4,2,PBST,,Analyte,276:348,276:349,3427,1807,0,1620,NaN,200,OK,2751,1199.665702
slide17_original_400ms__20180509005623,B1,1,5,2,Hu IgA 0.3,,Analyte,276:380,276:380,16219,1776,0,14443,NaN,200,OK,515,5102.316761
slide17_original_400ms__20180509005623,B1,1,6,2,Hu IgA 0.1,,Analyte,276:412,275:412,5694,1775,0,3919,NaN,200,OK,2347,3605.878006
slide17_original_400ms__20180509005623,B1,1,7,2,PBST,,Analyte,276:444,275:443,1573,1570,0,3,NaN,200,OK,496,159.791865
slide17_original_400ms__20180509005623,B1,1,8,2,Hu IgM 0.3,,Analyte,276:476,275:477,15925,1694,0,14231,NaN,200,OK,680,5402.1089
slide17_original_400ms__20180509005623,B1,1,9,2,Hu IgM 0.1,,Analyte,276:508,276:509,7279,1788,0,5491,NaN,200,OK,1231,4530.607089
slide17_original_400ms__20180509005623,B1,1,10,2,PBST,,Analyte,276:540,275:540,2869,1734,0,1135,NaN,200,OK,1796,557.284259
slide17_original_400ms__20180509005623,B1,1,11,2,PBST,,Analyte,276:571,275:570,1867,1774,0,93,NaN,200,OK,4061,126.793184
slide17_original_400ms__20180509005623,B1,1,12,2,NoDNA,,Analyte,276:603,276:602,4956,1790,0,3166,NaN,200,OK,684,1469.314047
slide17_original_400ms__20180509005623,B1,1,13,2,NoDNA,,Analyte,276:635,275:634,5481,1941,0,3540,NaN,200,OK,790,1236.445485
slide17_original_400ms__20180509005623,B1,1,14,2,NoDNA,,Analyte,276:667,274:667,5538,1752,0,3786,NaN,200,OK,431,1194.120809
slide17_original_400ms__20180509005623,B1,1,15,2,NoDNA,,Analyte,276:699,275:699,4218,1594,0,2624,NaN,200,OK,662,1144.778716
slide17_original_400ms__20180509005623,B1,1,16,2,NoDNA,,Analyte,276:731,275:731,5103,1652,0,3451,NaN,200,OK,390,1148.035809
slide17_original_400ms__20180509005623,B1,1,17,2,NoDNA,,Analyte,276:763,276:764,4851,1716,0,3135,NaN,200,OK,1333,1204.024894
slide17_original_400ms__20180509005623,B1,1,18,2,NoDNA,,Analyte,276:795,274:794,5198,1713,0,3485,NaN,200,OK,2104,1369.202599
slide17_original_400ms__20180509005623,B1,1,1,3,PF10_0138-s1,,Analyte,308:252,308:254,19315,1830,0,17485,NaN,200,OK,4791,3673.058935
slide17_original_400ms__20180509005623,B1,1,2,3,PFB0915w-e2s1,,Analyte,308:284,308:284,34494,4232,0,30262,NaN,200,OK,4230,11796.33793
slide17_original_400ms__20180509005623,B1,1,3,3,PFB0310c-e1,,Analyte,308:316,308:316,25937,3971,0,21966,NaN,200,OK,6366,4115.896602
slide17_original_400ms__20180509005623,B1,1,4,3,PF10_0019.1o1,,Analyte,308:348,307:347,20973,3388,0,17585,NaN,200,OK,5945,2201.89939
slide17_original_400ms__20180509005623,B1,1,5,3,PF11_0395e1s4,,Analyte,308:380,308:381,10236,2400,0,7836,NaN,200,OK,4000,2675.589007
slide17_original_400ms__20180509005623,B1,1,6,3,PF14_0114.1o1,,Analyte,308:412,308:412,11888,1784,0,10104,NaN,200,OK,1369,3890.73125
slide17_original_400ms__20180509005623,B1,1,7,3,PFL1745ce2s1,,Analyte,308:444,308:445,7195,1777,0,5418,NaN,200,OK,1040,1825.073887
slide17_original_400ms__20180509005623,B1,1,8,3,PFL0440ce1s1,,Analyte,308:476,306:477,12535,2040,0,10495,NaN,200,OK,1518,3948.350023
slide17_original_400ms__20180509005623,B1,1,9,3,PFI0170we1s1,,Analyte,308:508,307:509,16602,2053,0,14549,NaN,200,OK,1162,3710.820647
slide17_original_400ms__20180509005623,B1,1,10,3,PF13_0350,,Analyte,308:540,307:541,7959,2098,0,5861,NaN,200,OK,4647,2017.364374
slide17_original_400ms__20180509005623,B1,1,11,3,PFI1735c(PFE1590w),,Analyte,308:571,307:571,26404,3936,0,22468,NaN,200,OK,2699,3242.190635
slide17_original_400ms__20180509005623,B1,1,12,3,PFL0185c-e3,,Analyte,308:603,308:604,14642,2261,0,12381,NaN,200,OK,5532,3801.115204
slide17_original_400ms__20180509005623,B1,1,13,3,PF14_0316e1s1,,Analyte,308:635,307:635,12083,2060,0,10023,NaN,200,OK,1644,4588.026765
slide17_original_400ms__20180509005623,B1,1,14,3,PFL0555ce1s1,,Analyte,308:667,307:667,14542,1976,0,12566,NaN,200,OK,1096,4350.611099
slide17_original_400ms__20180509005623,B1,1,15,3,MAL8P1.4.2o2,,Analyte,308:699,307:700,5319,1773,0,3546,NaN,200,OK,954,1427.879117
slide17_original_400ms__20180509005623,B1,1,16,3,PFI0580c-e2,,Analyte,308:731,307:731,5940,1876,0,4064,NaN,200,OK,738,1502.190468
slide17_original_400ms__20180509005623,B1,1,17,3,PF11_0342e1s2,,Analyte,308:763,306:764,14460,2332,0,12128,NaN,200,OK,3058,3831.920088
slide17_original_400ms__20180509005623,B1,1,18,3,PF14_0736-e2,,Analyte,308:795,306:795,9633,2140,0,7493,NaN,200,OK,4332,3086.528221
slide17_original_400ms__20180509005623,B1,1,1,4,PFE0055ce4s1,,Analyte,340:252,339:254,12073,1888,0,10185,NaN,200,OK,2150,3137.307025
slide17_original_400ms__20180509005623,B1,1,2,4,MAL7P1.203_3o8,,Analyte,340:284,340:286,6603,2659,0,3944,NaN,200,OK,5315,1402.718177
slide17_original_400ms__20180509005623,B1,1,3,4,PF10_0281.1o1,,Analyte,340:316,340:317,16504,2420,0,14084,NaN,200,OK,4293,4189.294045
slide17_original_400ms__20180509005623,B1,1,4,4,PFI1015w.1o1,,Analyte,340:348,340:349,7774,2484,0,5290,NaN,200,OK,4547,1976.357999
slide17_original_400ms__20180509005623,B1,1,5,4,PF10_0356-e2s1,,Analyte,340:380,340:381,16112,2839,0,13273,NaN,200,OK,1347,2747.223712
slide17_original_400ms__20180509005623,B1,1,6,4,PF14_0170e1s4,,Analyte,340:412,339:414,6209,2597,0,3612,NaN,200,OK,3181,1785.214068
slide17_original_400ms__20180509005623,B1,1,7,4,PF11_0240e2s2,,Analyte,340:444,340:445,6144,2125,0,4019,NaN,200,OK,1251,1594.024238
slide17_original_400ms__20180509005623,B1,1,8,4,PFB0250w.1o1,,Analyte,340:476,340:477,6728,2127,0,4601,NaN,200,OK,1274,1658.082348
slide17_original_400ms__20180509005623,B1,1,9,4,PFL0470we1s1,,Analyte,340:508,340:509,17650,2362,0,15288,NaN,200,OK,3531,3083.023469
slide17_original_400ms__20180509005623,B1,1,10,4,MAL13P1.234-e1s3,,Analyte,340:540,339:540,14009,2444,0,11565,NaN,200,OK,2381,4291.043763
slide17_original_400ms__20180509005623,B1,1,11,4,MAL13P1.234-e1s4,,Analyte,340:571,340:573,16584,2546,0,14038,NaN,200,OK,4549,3108.283454
slide17_original_400ms__20180509005623,B1,1,12,4,PF11_0404e2s3,,Analyte,340:603,339:604,8296,2208,0,6088,NaN,200,OK,2040,2386.251526
slide17_original_400ms__20180509005623,B1,1,13,4,PFC0440ce1s3,,Analyte,340:635,339:635,10777,2134,0,8643,NaN,200,OK,999,3250.141534
slide17_original_400ms__20180509005623,B1,1,14,4,PFC0130ce1s1,,Analyte,340:667,337:668,10595,2295,0,8300,NaN,200,OK,1993,3028.73039
slide17_original_400ms__20180509005623,B1,1,15,4,PF14_0620-e1,,Analyte,340:699,337:700,7120,1864,0,5256,NaN,200,OK,1088,1963.597066
slide17_original_400ms__20180509005623,B1,1,16,4,PF07_0016-s1,,Analyte,340:731,339:732,6342,2007,0,4335,NaN,200,OK,2495,1413.595181
slide17_original_400ms__20180509005623,B1,1,17,4,PF08_0137e2s2,,Analyte,340:763,339:763,19210,3774,0,15436,NaN,200,OK,4340,1434.753139
slide17_original_400ms__20180509005623,B1,1,18,4,MAL7P1.176-s2,,Analyte,340:795,339:794,27480,4051,0,23429,NaN,200,OK,4504,3516.633214
slide17_original_400ms__20180509005623,B1,1,1,5,PF10_0079-s3,,Analyte,372:252,372:254,6923,1553,0,5370,NaN,200,OK,1073,2581.659931
slide17_original_400ms__20180509005623,B1,1,2,5,PF14_0344(PF10_0224e1s3),,Analyte,372:284,371:286,15617,1816,0,13801,NaN,200,OK,953,4578.909658
slide17_original_400ms__20180509005623,B1,1,3,5,PF11_0302e1s1,,Analyte,372:316,371:318,8928,1829,0,7099,NaN,200,OK,2206,2755.923638
slide17_original_400ms__20180509005623,B1,1,4,5,PF08_0012e1s3,,Analyte,372:348,372:350,5910,1963,0,3947,NaN,200,OK,1687,1489.858782
slide17_original_400ms__20180509005623,B1,1,5,5,PFI0550w-e1s2,,Analyte,372:380,372:381,18872,2836,0,16036,NaN,200,OK,3580,3127.309434
slide17_original_400ms__20180509005623,B1,1,6,5,PF08_0034,,Analyte,372:412,372:412,22425,3046,0,19379,NaN,200,OK,3321,2427.982818
slide17_original_400ms__20180509005623,B1,1,7,5,PFA0410w-s3,,Analyte,372:444,371:445,17415,2993,0,14422,NaN,200,OK,4732,3402.57052
slide17_original_400ms__20180509005623,B1,1,8,5,PF11_0513.2o2,,Analyte,372:476,372:477,10397,3206,0,7191,NaN,200,OK,5636,2945.622729
slide17_original_400ms__20180509005623,B1,1,9,5,PF10_0138(PF10_0356e2s2),,Analyte,372:508,371:507,21113,3955,0,17158,NaN,200,OK,2895,1653.532701
slide17_original_400ms__20180509005623,B1,1,10,5,PF14_0463(PFC0425we1s3),,Analyte,372:540,371:540,12210,2522,0,9688,NaN,200,OK,4718,2772.508552
slide17_original_400ms__20180509005623,B1,1,11,5,PF14_0633e1s1,,Analyte,372:571,371:572,11522,2205,0,9317,NaN,200,OK,1918,3982.335923
slide17_original_400ms__20180509005623,B1,1,12,5,PF14_0465.1o1,,Analyte,372:603,371:604,10036,2025,0,8011,NaN,200,OK,1208,3319.576446
slide17_original_400ms__20180509005623,B1,1,13,5,PF11_0245-e1,,Analyte,372:635,371:636,12682,2061,0,10621,NaN,200,OK,1175,3743.607454
slide17_original_400ms__20180509005623,B1,1,14,5,MAL8P1.139-e2s3,,Analyte,372:667,370:669,6218,2109,0,4109,NaN,200,OK,1225,1414.513562
slide17_original_400ms__20180509005623,B1,1,15,5,PFE0570w-s3,,Analyte,372:699,371:700,11322,1926,0,9396,NaN,200,OK,934,3986.869378
slide17_original_400ms__20180509005623,B1,1,16,5,PF10_0356-e1,,Analyte,372:731,370:732,12100,2328,0,9772,NaN,200,OK,1063,3434.858722
slide17_original_400ms__20180509005623,B1,1,17,5,PFL1925we1s1,,Analyte,372:763,369:764,10207,2446,0,7761,NaN,200,OK,3955,2632.176681
slide17_original_400ms__20180509005623,B1,1,18,5,PFI0425w.1o2,,Analyte,372:795,371:795,5656,2208,0,3448,NaN,200,OK,4206,1241.701225
slide17_original_400ms__20180509005623,B1,1,1,6,PF11_0008(PF07_0053e1s1),,Analyte,404:252,404:254,5456,1817,0,3639,NaN,200,OK,4469,1282.723568
slide17_original_400ms__20180509005623,B1,1,2,6,PFD0115c.2o2,,Analyte,404:284,404:286,17895,1962,0,15933,NaN,200,OK,1124,3258.505589
slide17_original_400ms__20180509005623,B1,1,3,6,PFD0710w.1o1,,Analyte,404:316,404:318,6816,1807,0,5009,NaN,200,OK,2143,2000.948689
slide17_original_400ms__20180509005623,B1,1,4,6,PFD1145c.2o2,,Analyte,404:348,405:350,5689,1878,0,3811,NaN,200,OK,1374,1226.800946
slide17_original_400ms__20180509005623,B1,1,5,6,PFL0590ce1s1,,Analyte,404:380,404:381,13715,2317,0,11398,NaN,200,OK,3533,3543.294524
slide17_original_400ms__20180509005623,B1,1,6,6,PFC0120we1s1,,Analyte,404:412,404:414,6510,2657,0,3853,NaN,200,OK,5471,1679.348025
slide17_original_400ms__20180509005623,B1,1,7,6,PF14_0016.1o1,,Analyte,404:444,403:444,20702,3588,0,17114,NaN,200,OK,3679,1568.726641
slide17_original_400ms__20180509005623,B1,1,8,6,PFB0345c_2o4,,Analyte,404:476,403:476,31361,5274,0,26087,NaN,200,OK,4463,5717.011081
slide17_original_400ms__20180509005623,B1,1,9,6,PF11_0240e2s5,,Analyte,404:508,404:510,18725,4288,0,14437,NaN,200,OK,6252,2180.025431
slide17_original_400ms__20180509005623,B1,1,10,6,PF10_0124-e1s2,,Analyte,404:540,403:540,9118,2626,0,6492,NaN,200,OK,4287,2476.467235
slide17_original_400ms__20180509005623,B1,1,11,6,PFL0795ce1s1,,Analyte,404:571,403:573,8887,2699,0,6188,NaN,200,OK,4230,2112.68879
slide17_original_400ms__20180509005623,B1,1,12,6,PF08_0107e2s1,,Analyte,404:603,404:604,11155,2507,0,8648,NaN,200,OK,2595,3261.670153
slide17_original_400ms__20180509005623,B1,1,13,6,PF07_0057.1o1,,Analyte,404:635,403:637,7663,2480,0,5183,NaN,200,OK,2530,1514.951388
slide17_original_400ms__20180509005623,B1,1,14,6,PF14_0326e2s4,,Analyte,404:667,403:668,10668,2287,0,8381,NaN,200,OK,933,2442.876351
slide17_original_400ms__20180509005623,B1,1,15,6,MAL13P1.323e1s1,,Analyte,404:699,402:699,8860,2188,0,6672,NaN,200,OK,1908,2969.493516
slide17_original_400ms__20180509005623,B1,1,16,6,MAL7P1.176-s2,,Analyte,404:731,401:732,8741,2837,0,5904,NaN,200,OK,3920,2276.133192
slide17_original_400ms__20180509005623,B1,1,17,6,PF11_0344,,Analyte,404:763,402:763,19318,2808,0,16510,NaN,200,OK,1950,2785.947294
slide17_original_400ms__20180509005623,B1,1,18,6,PF08_0141e2s1,,Analyte,404:795,401:796,14997,1907,0,13090,NaN,200,OK,2422,4014.813166
slide17_original_400ms__20180509005623,B1,1,1,7,PFI1735ce2s1,,Analyte,436:252,435:252,26489,3415,0,23074,NaN,200,OK,3558,3747.367505
slide17_original_400ms__20180509005623,B1,1,2,7,PF11_0506-s6,,Analyte,436:284,436:286,13862,2202,0,11660,NaN,200,OK,5702,3587.982377
slide17_original_400ms__20180509005623,B1,1,3,7,PF14_0326e2s5,,Analyte,436:316,435:319,6320,1875,0,4445,NaN,200,OK,1388,2004.7457
slide17_original_400ms__20180509005623,B1,1,4,7,PF14_0031e4s2,,Analyte,436:348,435:350,12637,2244,0,10393,NaN,200,OK,2453,3572.419334
slide17_original_400ms__20180509005623,B1,1,5,7,PF10_0224(PF14_0201-e2),,Analyte,436:380,435:380,20627,3308,0,17319,NaN,200,OK,2303,2770.248473
slide17_original_400ms__20180509005623,B1,1,6,7,PFI1425w-e2,,Analyte,436:412,436:414,7450,2164,0,5286,NaN,200,OK,3648,2022.473155
slide17_original_400ms__20180509005623,B1,1,7,7,PFE1355ce2s1,,Analyte,436:444,435:446,13632,2549,0,11083,NaN,200,OK,3845,3539.830148
slide17_original_400ms__20180509005623,B1,1,8,7,PF14_0495-s1,,Analyte,436:476,435:478,16593,3326,0,13267,NaN,200,OK,5742,3417.309549
slide17_original_400ms__20180509005623,B1,1,9,7,PF14_0102e1s1,,Analyte,436:508,434:508,22944,4132,0,18812,NaN,200,OK,3266,3542.336558
slide17_original_400ms__20180509005623,B1,1,10,7,PF10_0211e1s2,,Analyte,436:540,435:542,17115,3243,0,13872,NaN,200,OK,6059,2975.799697
slide17_original_400ms__20180509005623,B1,1,11,7,PFB0340ce2s1,,Analyte,436:571,435:571,31132,5277,0,25855,NaN,200,OK,4426,5301.046162
slide17_original_400ms__20180509005623,B1,1,12,7,MAL13P1.174.1o1,,Analyte,436:603,435:603,19672,3750,0,15922,NaN,200,OK,7171,2776.327942
slide17_original_400ms__20180509005623,B1,1,13,7,PF10_0352.1o1,,Analyte,436:635,435:635,21431,3718,0,17713,NaN,200,OK,4914,2820.868567
slide17_original_400ms__20180509005623,B1,1,14,7,PFI0305c.1o1,,Analyte,436:667,435:669,9174,2627,0,6547,NaN,200,OK,3422,2196.667828
