slide17_original_200ms__20180509004955,A1,Block,Column,Row,ID,Name,Type,Exp_Vert:Horiz,Act_Vert:Horiz,Spot_Measure,Bkg_Measure,Exp_Result,Act_Result,Difference,Diameter,Diam_Flag,Bkg_SD,Spot_SD
slide17_original_200ms__20180509004955,A1,1,7,6,PF14_0016.1o1,,Analyte,417:435,417:435,20136,2541,0,17595,NaN,200,OK,2220,2882.357723
slide17_original_200ms__20180509004955,A1,1,8,6,PFB0345c_2o4,,Analyte,417:467,416:468,23437,2788,0,20649,NaN,200,OK,3389,3759.749837
slide17_original_200ms__20180509004955,A1,1,9,6,PF11_0240e2s5,,Analyte,417:499,417:501,14589,2594,0,11995,NaN,200,OK,5152,4472.686735
slide17_original_200ms__20180509004955,A1,1,10,6,PF10_0124-e1s2,,Analyte,417:531,417:533,8800,1717,0,7083,NaN,200,OK,1678,3362.105546
slide17_original_200ms__20180509004955,A1,1,11,6,PFL0795ce1s1,,Analyte,417:563,416:564,6897,1721,0,5176,NaN,200,OK,3432,2854.474618
slide17_original_200ms__20180509004955,A1,1,12,6,PF08_0107e2s1,,Analyte,417:595,417:597,10301,1593,0,8708,NaN,200,OK,1604,3540.866745
slide17_original_200ms__20180509004955,A1,1,13,6,PF07_0057.1o1,,Analyte,417:627,416:628,6759,1761,0,4998,NaN,200,OK,1922,2572.422351
slide17_original_200ms__20180509004955,A1,1,14,6,PF14_0326e2s4,,Analyte,417:658,416:659,9489,1605,0,7884,NaN,200,OK,894,2564.233149
slide17_original_200ms__20180509004955,A1,1,15,6,MAL13P1.323e1s1,,Analyte,417:690,416:692,12530,1705,0,10825,NaN,200,OK,1066,3293.99288
slide17_original_200ms__20180509004955,A1,1,16,6,MAL7P1.176-s2,,Analyte,417:722,415:724,8286,2072,0,6214,NaN,200,OK,3916,2637.070376
slide17_original_200ms__20180509004955,A1,1,17,6,PF11_0344,,Analyte,417:754,416:756,18781,1942,0,16839,NaN,200,OK,1856,2966.40921
slide17_original_200ms__20180509004955,A1,1,18,6,PF08_0141e2s1,,Analyte,417:786,415:788,16346,1373,0,14973,NaN,200,OK,1807,4117.162329
slide17_original_200ms__20180509004955,A1,1,1,7,PFI1735ce2s1,,Analyte,449:244,450:245,22022,1897,0,20125,NaN,200,OK,1541,3118.301167
slide17_original_200ms__20180509004955,A1,1,2,7,PF11_0506-s6,,Analyte,449:275,450:278,14047,1813,0,12234,NaN,200,OK,4012,3778.033566
slide17_original_200ms__20180509004955,A1,1,3,7,PF14_0326e2s5,,Analyte,449:307,449:309,6508,1382,0,5126,NaN,200,OK,1954,2073.280655
slide17_original_200ms__20180509004955,A1,1,4,7,PF14_0031e4s2,,Analyte,449:339,450:341,14259,1593,0,12666,NaN,200,OK,1272,4065.435106
slide17_original_200ms__20180509004955,A1,1,5,7,PF10_0224(PF14_0201-e2),,Analyte,449:371,449:373,19821,1916,0,17905,NaN,200,OK,1878,2988.560211
slide17_original_200ms__20180509004955,A1,1,6,7,PFI1425w-e2,,Analyte,449:403,449:406,7211,1519,0,5692,NaN,200,OK,2368,2426.873508
slide17_original_200ms__20180509004955,A1,1,7,7,PFE1355ce2s1,,Analyte,449:435,449:437,16229,1929,0,14300,NaN,200,OK,2869,3726.708668
slide17_original_200ms__20180509004955,A1,1,8,7,PF14_0495-s1,,Analyte,449:467,449:469,14735,2448,0,12287,NaN,200,OK,3277,4338.338067
slide17_original_200ms__20180509004955,A1,1,9,7,PF14_0102e1s1,,Analyte,449:499,448:500,21201,2819,0,18382,NaN,200,OK,3051,3290.784407
slide17_original_200ms__20180509004955,A1,1,10,7,PF10_0211e1s2,,Analyte,449:531,449:533,17614,2478,0,15136,NaN,200,OK,4187,3514.268538
slide17_original_200ms__20180509004955,A1,1,11,7,PFB0340ce2s1,,Analyte,449:563,448:563,23103,3324,0,19779,NaN,200,OK,3509,2808.808007
slide17_original_200ms__20180509004955,A1,1,12,7,MAL13P1.174.1o1,,Analyte,449:595,448:596,19299,2553,0,16746,NaN,200,OK,5500,3484.240739
slide17_original_200ms__20180509004955,A1,1,13,7,PF10_0352.1o1,,Analyte,449:627,448:628,20838,2403,0,18435,NaN,200,OK,3842,2863.849384
slide17_original_200ms__20180509004955,A1,1,14,7,PFI0305c.1o1,,Analyte,449:658,448:660,9898,2003,0,7895,NaN,200,OK,3356,2927.774124
slide17_original_200ms__20180509004955,A1,1,15,7,PF11_0037e2s1,,Analyte,449:690,448:692,8980,2256,0,6724,NaN,200,OK,4446,2636.741124
slide17_original_200ms__20180509004955,A1,1,16,7,PF11_0506-s1,,Analyte,449:722,448:721,20497,4395,0,16102,NaN,200,OK,4694,1259.200302
slide17_original_200ms__20180509004955,A1,1,17,7,PF10_0224e1s4,,Analyte,449:754,447:755,19123,2170,0,16953,NaN,200,OK,5939,3373.72196
slide17_original_200ms__20180509004955,A1,1,18,7,PF11_0226-s3,,Analyte,449:786,447:788,6138,1476,0,4662,NaN,200,OK,2486,2019.476726
slide17_original_200ms__20180509004955,A1,1,1,8,PF10_0075e1s2,,Analyte,481:244,481:246,18435,1994,0,16441,NaN,200,OK,3849,3145.544212
slide17_original_200ms__20180509004955,A1,1,2,8,PF10_0161a(PFL0275we1s2),,Analyte,481:275,481:278,10243,1766,0,8477,NaN,200,OK,3127,2750.756798
slide17_original_200ms__20180509004955,A1,1,3,8,MAL13P1.114e3s1,,Analyte,481:307,481:310,8932,1324,0,7608,NaN,200,OK,1161,3695.334889
slide17_original_200ms__20180509004955,A1,1,4,8,PFL1880we1s1,,Analyte,481:339,482:341,7307,1724,0,5583,NaN,200,OK,1692,2177.960494
slide17_original_200ms__20180509004955,A1,1,5,8,PFD0380c(PFL1385ce1s1),,Analyte,481:371,480:373,15318,1825,0,13493,NaN,200,OK,2964,4167.537193
slide17_original_200ms__20180509004955,A1,1,6,8,MAL8P1.23-s1,,Analyte,481:403,481:405,6188,1518,0,4670,NaN,200,OK,1672,2435.56109
slide17_original_200ms__20180509004955,A1,1,7,8,PF14_0461-s1,,Analyte,481:435,481:437,8241,1760,0,6481,NaN,200,OK,1283,3054.479669
slide17_original_200ms__20180509004955,A1,1,8,8,PFA0535ce1s2,,Analyte,481:467,481:469,10744,1999,0,8745,NaN,200,OK,2737,3209.590267
slide17_original_200ms__20180509004955,A1,1,9,8,PFD1037w,,Analyte,481:499,480:499,20673,3124,0,17549,NaN,200,OK,3258,2820.366592
slide17_original_200ms__20180509004955,A1,1,10,8,PF07_0020-e1s2,,Analyte,481:531,479:533,10599,2379,0,8220,NaN,200,OK,4222,3007.26035
slide17_original_200ms__20180509004955,A1,1,11,8,PF14_0699e2s1,,Analyte,481:563,480:565,6092,2457,0,3635,NaN,200,OK,4495,1440.47994
slide17_original_200ms__20180509004955,A1,1,12,8,PF07_0048e2s1,,Analyte,481:595,480:597,8729,2593,0,6136,NaN,200,OK,4177,2011.486402
slide17_original_200ms__20180509004955,A1,1,13,8,PFI1475w-s2,,Analyte,481:627,480:627,22488,3510,0,18978,NaN,200,OK,2576,2194.026013
slide17_original_200ms__20180509004955,A1,1,14,8,PF14_0649-e2s1,,Analyte,481:658,480:660,15466,2418,0,13048,NaN,200,OK,4319,3716.254481
slide17_original_200ms__20180509004955,A1,1,15,8,PF10_0166.1o1,,Analyte,481:690,480:692,16988,2016,0,14972,NaN,200,OK,1582,3591.253842
slide17_original_200ms__20180509004955,A1,1,16,8,PFL0745c.1o1,,Analyte,481:722,479:724,7941,2315,0,5626,NaN,200,OK,5974,1915.932475
slide17_original_200ms__20180509004955,A1,1,17,8,PF10_0024.2o2,,Analyte,481:754,479:756,6094,1918,0,4176,NaN,200,OK,2336,1689.984527
slide17_original_200ms__20180509004955,A1,1,18,8,PFL1610c_1o4,,Analyte,481:786,479:787,8408,1600,0,6808,NaN,200,OK,810,2448.860597
slide17_original_200ms__20180509004955,A1,1,1,9,MAL13P1.176e1s1,,Analyte,513:244,513:246,18863,1656,0,17207,NaN,200,OK,2836,3646.581632
slide17_original_200ms__20180509004955,A1,1,2,9,PFI0460w,,Analyte,513:275,513:278,12996,1601,0,11395,NaN,200,OK,3185,4070.933381
slide17_original_200ms__20180509004955,A1,1,3,9,MAL7P1.224.2o2,,Analyte,513:307,513:310,6164,1348,0,4816,NaN,200,OK,1296,1889.019299
slide17_original_200ms__20180509004955,A1,1,4,9,PFL2120we1s2,,Analyte,513:339,513:341,7197,1739,0,5458,NaN,200,OK,1383,1839.764704
slide17_original_200ms__20180509004955,A1,1,5,9,PFI0105c_2o3,,Analyte,513:371,512:373,7875,1621,0,6254,NaN,200,OK,2085,2451.375005
slide17_original_200ms__20180509004955,A1,1,6,9,PF10_0092-e3,,Analyte,513:403,513:405,5458,1506,0,3952,NaN,200,OK,1214,1736.557686
slide17_original_200ms__20180509004955,A1,1,7,9,PF10_0161e1s1,,Analyte,513:435,512:437,5035,1691,0,3344,NaN,200,OK,916,1038.088176
slide17_original_200ms__20180509004955,A1,1,8,9,PFC0910w.1o1,,Analyte,513:467,512:470,6507,1869,0,4638,NaN,200,OK,1777,1912.68793
slide17_original_200ms__20180509004955,A1,1,9,9,PF07_0004e2s1,,Analyte,513:499,511:502,8967,1910,0,7057,NaN,200,OK,4072,3269.589246
slide17_original_200ms__20180509004955,A1,1,10,9,PF10_0041e1s2,,Analyte,513:531,513:533,11818,1992,0,9826,NaN,200,OK,1249,3659.086429
slide17_original_200ms__20180509004955,A1,1,11,9,PFD0995ce2s1,,Analyte,513:563,512:565,14124,2099,0,12025,NaN,200,OK,3007,4402.588947
slide17_original_200ms__20180509004955,A1,1,12,9,PFD1120c.1o1,,Analyte,513:595,512:597,15347,2097,0,13250,NaN,200,OK,1400,4194.132424
slide17_original_200ms__20180509004955,A1,1,13,9,PF08_0034e1s1,,Analyte,513:627,512:628,13356,2738,0,10618,NaN,200,OK,4319,3660.689581
slide17_original_200ms__20180509004955,A1,1,14,9,PF10_0214-e2,,Analyte,513:658,512:660,13818,2569,0,11249,NaN,200,OK,4446,3705.474212
slide17_original_200ms__20180509004955,A1,1,15,9,PF14_0444(PF14_0445.1o2),,Analyte,513:690,511:691,6570,2235,0,4335,NaN,200,OK,2627,2042.287825
slide17_original_200ms__20180509004955,A1,1,16,9,PFB1045w,,Analyte,513:722,511:724,13538,2069,0,11469,NaN,200,OK,1214,3392.743623
slide17_original_200ms__20180509004955,A1,1,17,9,MAL13P1.250.2o2,,Analyte,513:754,512:756,8517,2007,0,6510,NaN,200,OK,5033,1796.933236
slide17_original_200ms__20180509004955,A1,1,18,9,PFI0580c.2o2,,Analyte,513:786,511:788,5674,1653,0,4021,NaN,200,OK,1294,1431.929043
slide17_original_200ms__20180509004955,A1,1,1,10,PFD0595w.1o1,,Analyte,545:244,545:246,4397,1878,0,2519,NaN,200,OK,4826,1066.691373
slide17_original_200ms__20180509004955,A1,1,2,10,PF08_0024.1o1,,Analyte,545:275,545:278,12215,1764,0,10451,NaN,200,OK,1297,2934.611848
slide17_original_200ms__20180509004955,A1,1,3,10,PF07_0026.1o1,,Analyte,545:307,545:310,8247,1652,0,6595,NaN,200,OK,1914,2603.027127
slide17_original_200ms__20180509004955,A1,1,4,10,PF08_0054,,Analyte,545:339,545:341,17935,2152,0,15783,NaN,200,OK,1263,3760.10153
slide17_original_200ms__20180509004955,A1,1,5,10,PF14_0456e2s2,,Analyte,545:371,545:374,8275,2125,0,6150,NaN,200,OK,4789,2262.943023
slide17_original_200ms__20180509004955,A1,1,6,10,PFA0510we1s3,,Analyte,545:403,543:406,13357,1859,0,11498,NaN,200,OK,977,4231.330983
slide17_original_200ms__20180509004955,A1,1,7,10,PFD1180w.2o2,,Analyte,545:435,545:437,5455,1891,0,3564,NaN,200,OK,1547,1313.96119
slide17_original_200ms__20180509004955,A1,1,8,10,MAL13P1.234-e1s1,,Analyte,545:467,544:469,17536,1956,0,15580,NaN,200,OK,765,3972.071015
slide17_original_200ms__20180509004955,A1,1,9,10,PFF0610c.1o1,,Analyte,545:499,543:501,9120,1695,0,7425,NaN,200,OK,2723,3148.487075
slide17_original_200ms__20180509004955,A1,1,10,10,PF14_0179-s3,,Analyte,545:531,544:533,9592,2360,0,7232,NaN,200,OK,3723,2475.97691
slide17_original_200ms__20180509004955,A1,1,11,10,PFI1475w-s1,,Analyte,545:563,544:563,22598,3132,0,19466,NaN,200,OK,2150,3029.422647
slide17_original_200ms__20180509004955,A1,1,12,10,PFD0225w-s5,,Analyte,545:595,544:597,13711,2850,0,10861,NaN,200,OK,4408,4132.121805
slide17_original_200ms__20180509004955,A1,1,13,10,PF11_0268_1o4,,Analyte,545:627,543:628,18476,3765,0,14711,NaN,200,OK,4198,2921.373688
slide17_original_200ms__20180509004955,A1,1,14,10,PF10_0025.2o2,,Analyte,545:658,544:658,21598,4633,0,16965,NaN,200,OK,4154,1902.185776
slide17_original_200ms__20180509004955,A1,1,15,10,PFE1600we2s1,,Analyte,545:690,543:692,17866,2619,0,15247,NaN,200,OK,4911,3205.946723
