slide17_original_20ms__20180509012535,A1,Block,Column,Row,ID,Name,Type,Exp_Vert:Horiz,Act_Vert:Horiz,Spot_Measure,Bkg_Measure,Exp_Result,Act_Result,Difference,Diameter,Diam_Flag,Bkg_SD,Spot_SD
slide17_original_20ms__20180509012535,A2,1,7,13,PFA0110we2s2,,Analyte,627:430,627:433,7308,244,0,7064,NaN,200,OK,614,2456.3761
slide17_original_20ms__20180509012535,A2,1,8,13,PFI0265ce7s1,,Analyte,627:462,627:465,3006,124,0,2882,NaN,200,OK,817,1221.54011
slide17_original_20ms__20180509012535,A2,1,9,13,PFD0385we1s2,,Analyte,627:493,627:496,1129,86,0,1043,NaN,200,OK,435,503.659203
slide17_original_20ms__20180509012535,A2,1,10,13,PFC0210c,,Analyte,627:525,627:527,1825,82,0,1743,NaN,200,OK,191,622.304019
slide17_original_20ms__20180509012535,A2,1,11,13,PFL0765w.1o1,,Analyte,627:557,626:559,518,44,0,474,NaN,200,OK,292,263.745842
slide17_original_20ms__20180509012535,A2,1,12,13,MAL13P1.210.1o1,,Analyte,627:589,626:591,477,59,0,418,NaN,200,OK,121,241.718579
slide17_original_20ms__20180509012535,A2,1,13,13,PF10_0242e2s2,,Analyte,627:621,627:623,1915,126,0,1789,NaN,200,OK,1701,780.462727
slide17_original_20ms__20180509012535,A2,1,14,13,PFA0125ce1s2,,Analyte,627:653,627:656,8596,182,0,8414,NaN,200,OK,202,2104.786378
slide17_original_20ms__20180509012535,A2,1,15,13,PFC1065we2s1,,Analyte,627:685,626:686,708,85,0,623,NaN,200,OK,1950,287.4979
slide17_original_20ms__20180509012535,A2,1,16,13,PFL2430c,,Analyte,627:716,626:718,1117,115,0,1002,NaN,200,OK,255,389.175992
slide17_original_20ms__20180509012535,A2,1,17,13,MAL13P1.176e1s2,,Analyte,627:748,626:751,8432,150,0,8282,NaN,200,OK,193,2914.334619
slide17_original_20ms__20180509012535,A2,1,18,13,PFA0430ce1s1,,Analyte,627:780,627:783,2480,56,0,2424,NaN,200,OK,1252,1131.44535
slide17_original_20ms__20180509012535,A2,1,1,14,PFI1770w.2o2,,Analyte,659:239,660:241,880,50,0,830,NaN,200,OK,120,281.923497
slide17_original_20ms__20180509012535,A2,1,2,14,PF07_0126e1s2,,Analyte,659:270,659:272,1494,83,0,1411,NaN,200,OK,183,592.741642
slide17_original_20ms__20180509012535,A2,1,3,14,PF14_0632-e1s1,,Analyte,659:302,660:304,841,73,0,768,NaN,200,OK,304,402.141582
slide17_original_20ms__20180509012535,A2,1,4,14,PFL2390ce1s3,,Analyte,659:334,660:336,1251,150,0,1101,NaN,200,OK,790,488.322468
slide17_original_20ms__20180509012535,A2,1,5,14,PF11_0506-s4,,Analyte,659:366,659:368,7800,376,0,7424,NaN,200,OK,380,2256.015055
slide17_original_20ms__20180509012535,A2,1,6,14,PFF1440w-s5,,Analyte,659:398,660:400,1656,148,0,1508,NaN,200,OK,1382,712.304289
slide17_original_20ms__20180509012535,A2,1,7,14,PF10_0343,,Analyte,659:430,659:433,11586,432,0,11154,NaN,200,OK,763,3658.074177
slide17_original_20ms__20180509012535,A2,1,8,14,PF08_0102e1s2,,Analyte,659:462,660:464,1176,108,0,1068,NaN,200,OK,2109,436.095998
slide17_original_20ms__20180509012535,A2,1,9,14,PFB0305c-e1,,Analyte,659:493,659:496,1855,82,0,1773,NaN,200,OK,195,796.423984
slide17_original_20ms__20180509012535,A2,1,10,14,MAL7P1.138e1s1,,Analyte,659:525,658:527,1247,115,0,1132,NaN,200,OK,414,510.450112
slide17_original_20ms__20180509012535,A2,1,11,14,PF10_0177b(PF10_0177e1s1),,Analyte,659:557,659:560,2405,60,0,2345,NaN,200,OK,215,1077.288859
slide17_original_20ms__20180509012535,A2,1,12,14,PF10_0079-s1,,Analyte,659:589,658:592,1121,50,0,1071,NaN,200,OK,284,758.171225
slide17_original_20ms__20180509012535,A2,1,13,14,PFA0510we1s2,,Analyte,659:621,658:623,856,56,0,800,NaN,200,OK,281,358.217306
slide17_original_20ms__20180509012535,A2,1,14,14,PFF0765c_2o3,,Analyte,659:653,658:655,717,50,0,667,NaN,200,OK,1420,307.964131
slide17_original_20ms__20180509012535,A2,1,15,14,PFL1040w.1o1,,Analyte,659:685,658:687,1227,50,0,1177,NaN,200,OK,115,649.499605
slide17_original_20ms__20180509012535,A2,1,16,14,PFI1755c.2o2,,Analyte,659:716,658:719,2115,60,0,2055,NaN,200,OK,177,694.827485
slide17_original_20ms__20180509012535,A2,1,17,14,PF11_0358-e2s2,,Analyte,659:748,657:750,585,59,0,526,NaN,200,OK,1355,277.210693
slide17_original_20ms__20180509012535,A2,1,18,14,PF07_0053e1s4,,Analyte,659:780,657:782,829,22,0,807,NaN,200,OK,319,450.230686
slide17_original_20ms__20180509012535,A2,1,1,15,PF07_0053e1s3,,Analyte,691:239,691:241,1198,48,0,1150,NaN,200,OK,114,667.973228
slide17_original_20ms__20180509012535,A2,1,2,15,PFD0310w,,Analyte,691:270,691:273,2479,96,0,2383,NaN,200,OK,221,1103.319106
slide17_original_20ms__20180509012535,A2,1,3,15,PF11_0341-e1s2,,Analyte,691:302,691:304,710,84,0,626,NaN,200,OK,605,313.894522
slide17_original_20ms__20180509012535,A2,1,4,15,PFC0250c.1o1,,Analyte,691:334,690:336,466,66,0,400,NaN,200,OK,226,221.844798
slide17_original_20ms__20180509012535,A2,1,5,15,PF10_0355.1o1,,Analyte,691:366,691:369,1306,96,0,1210,NaN,200,OK,1231,589.442292
slide17_original_20ms__20180509012535,A2,1,6,15,PF13_0076.2o2,,Analyte,691:398,691:400,598,75,0,523,NaN,200,OK,265,265.770197
slide17_original_20ms__20180509012535,A2,1,7,15,PFD0380ce2s2,,Analyte,691:430,690:433,1317,96,0,1221,NaN,200,OK,2329,565.113184
slide17_original_20ms__20180509012535,A2,1,8,15,PF10_0143e1s2,,Analyte,691:462,690:463,696,74,0,622,NaN,200,OK,275,388.214725
slide17_original_20ms__20180509012535,A2,1,9,15,PFB0350c_2o4,,Analyte,691:493,692:496,1357,105,0,1252,NaN,200,OK,574,616.655304
slide17_original_20ms__20180509012535,A2,1,10,15,PF10_0351.1o1,,Analyte,691:525,691:528,2839,123,0,2716,NaN,200,OK,271,1214.836296
slide17_original_20ms__20180509012535,A2,1,11,15,PF07_0006-e2,,Analyte,691:557,691:560,3973,114,0,3859,NaN,200,OK,479,1594.231542
slide17_original_20ms__20180509012535,A2,1,12,15,PF10_0017.2o2,,Analyte,691:589,689:591,466,50,0,416,NaN,200,OK,657,262.203645
slide17_original_20ms__20180509012535,A2,1,13,15,PF14_0407-s2,,Analyte,691:621,690:623,1587,48,0,1539,NaN,200,OK,115,629.233051
slide17_original_20ms__20180509012535,A2,1,14,15,PFF1440w-s3,,Analyte,691:653,690:655,679,50,0,629,NaN,200,OK,215,304.634657
slide17_original_20ms__20180509012535,A2,1,15,15,PF11_0356-s2,,Analyte,691:685,688:688,858,41,0,817,NaN,200,OK,214,414.954886
slide17_original_20ms__20180509012535,A2,1,16,15,PFB0010w,,Analyte,691:716,689:718,785,36,0,749,NaN,200,OK,351,275.817006
slide17_original_20ms__20180509012535,A2,1,17,15,PFA0430ce1s2,,Analyte,691:748,692:751,289,20,0,269,NaN,200,,166,131.625412
slide17_original_20ms__20180509012535,A2,1,18,15,PF13_0013.1o1,,Analyte,691:780,690:782,531,19,0,512,NaN,200,OK,72,256.228469
slide17_original_20ms__20180509012535,A2,1,1,16,PFL1930w-s5,,Analyte,723:239,725:240,485,37,0,448,NaN,200,OK,105,208.784303
slide17_original_20ms__20180509012535,A2,1,2,16,PF11_0226-s1,,Analyte,723:270,723:272,947,92,0,855,NaN,200,OK,395,417.704473
slide17_original_20ms__20180509012535,A2,1,3,16,PFB0310c.1o2,,Analyte,723:302,724:305,10805,182,0,10623,NaN,200,OK,267,4450.651915
slide17_original_20ms__20180509012535,A2,1,4,16,MAL7P1.203(PFF1485w.2o2),,Analyte,723:334,723:337,1596,81,0,1515,NaN,200,OK,1599,614.891025
slide17_original_20ms__20180509012535,A2,1,5,16,PF10_0348e1s1,,Analyte,723:366,723:369,5431,100,0,5331,NaN,200,OK,275,2376.05688
slide17_original_20ms__20180509012535,A2,1,6,16,MAL8P1.18.2o2,,Analyte,723:398,723:401,2537,68,0,2469,NaN,200,OK,594,1741.98912
slide17_original_20ms__20180509012535,A2,1,7,16,PFL2505ce8s2,,Analyte,723:430,723:433,1307,65,0,1242,NaN,200,OK,792,489.075387
slide17_original_20ms__20180509012535,A2,1,8,16,PF13_0197,,Analyte,723:462,723:465,2578,66,0,2512,NaN,200,OK,329,1066.006251
slide17_original_20ms__20180509012535,A2,1,9,16,PF10_0356.1o2,,Analyte,723:493,723:496,6603,189,0,6414,NaN,200,OK,385,2070.558029
slide17_original_20ms__20180509012535,A2,1,10,16,PF10_0322-s2,,Analyte,723:525,723:528,4083,145,0,3938,NaN,200,OK,1097,1404.282675
slide17_original_20ms__20180509012535,A2,1,11,16,PFB0915w-e2s2,,Analyte,723:557,723:560,7209,127,0,7082,NaN,200,OK,651,2659.66998
slide17_original_20ms__20180509012535,A2,1,12,16,PF13_0064.1o1,,Analyte,723:589,721:592,870,50,0,820,NaN,200,OK,985,365.15084
slide17_original_20ms__20180509012535,A2,1,13,16,PF11_0107.3o3,,Analyte,723:621,722:623,1534,54,0,1480,NaN,200,OK,209,642.157794
slide17_original_20ms__20180509012535,A2,1,14,16,PF07_0108.1o2,,Analyte,723:653,722:656,1382,37,0,1345,NaN,200,OK,159,574.794607
slide17_original_20ms__20180509012535,A2,1,15,16,PFE0565w,,Analyte,723:685,722:687,586,31,0,555,NaN,200,OK,240,235.269969
slide17_original_20ms__20180509012535,A2,1,16,16,PFL2535w.2o2,,Analyte,723:716,721:718,492,31,0,461,NaN,200,OK,140,218.053735
slide17_original_20ms__20180509012535,A2,1,17,16,MAL7P1.77e1s1,,Analyte,723:748,721:751,1584,22,0,1562,NaN,200,OK,67,794.902507
slide17_original_20ms__20180509012535,A2,1,18,16,GFP control,,Analyte,723:780,723:784,432,17,0,415,NaN,200,,175,169.330716
slide17_original_20ms__20180509012535,A2,1,1,17,a-Hu IgG/A/M 0.3,,Analyte,755:239,756:242,2645,23,0,2622,NaN,200,OK,58,1918.651639
slide17_original_20ms__20180509012535,A2,1,2,17,a-Hu IgG/A/M 0.1,,Analyte,755:270,755:273,860,34,0,826,NaN,200,OK,398,734.006352
slide17_original_20ms__20180509012535,A2,1,3,17,BLANK,,Analyte,755:302,749:308,24,36,0,-12,NaN,200,,4678,219.964386
slide17_original_20ms__20180509012535,A2,1,4,17,BLANK,,Analyte,755:334,760:339,11,12,0,-1,NaN,200,,20,16.171601
slide17_original_20ms__20180509012535,A2,1,5,17,BLANK,,Analyte,755:366,758:368,9,20,0,-11,NaN,200,,141,10.077247
slide17_original_20ms__20180509012535,A2,1,6,17,BLANK,,Analyte,755:398,754:400,14,23,0,-9,NaN,200,,393,11.963715
slide17_original_20ms__20180509012535,A2,1,7,17,BLANK,,Analyte,755:430,757:421,9,12,0,-3,NaN,200,,19,15.79005
slide17_original_20ms__20180509012535,A2,1,8,17,BLANK,,Analyte,755:462,751:463,14,18,0,-4,NaN,200,,790,19.34347
slide17_original_20ms__20180509012535,A2,1,9,17,BLANK,,Analyte,755:493,756:496,13,17,0,-4,NaN,200,,738,18.532636
slide17_original_20ms__20180509012535,A2,1,10,17,BLANK,,Analyte,755:525,755:524,8,18,0,-10,NaN,200,OK,318,12.301393
slide17_original_20ms__20180509012535,A2,1,11,17,BLANK,,Analyte,755:557,750:564,11,17,0,-6,NaN,200,,2627,32.313005
slide17_original_20ms__20180509012535,A2,1,12,17,BLANK,,Analyte,755:589,752:592,11,16,0,-5,NaN,200,,181,17.636993
slide17_original_20ms__20180509012535,A2,1,13,17,Blank,Blank,Analyte,755:621,756:619,8,14,0,-6,NaN,200,,53,11.411027
slide17_original_20ms__20180509012535,A2,1,14,17,Blank,Blank,Analyte,755:653,756:646,7,8,0,-1,NaN,200,,23,12.632557
slide17_original_20ms__20180509012535,A2,1,15,17,Blank,Blank,Analyte,755:685,754:683,5,8,0,-3,NaN,200,,49,6.85637
slide17_original_20ms__20180509012535,A2,1,16,17,Blank,Blank,Analyte,755:716,764:714,5,5,0,0,NaN,200,,12,19.14217
slide17_original_20ms__20180509012535,A2,1,17,17,Blank,Blank,Analyte,755:748,760:744,5,5,0,0,NaN,200,,7,8.495727
slide17_original_20ms__20180509012535,A2,1,18,17,Blank,Blank,Analyte,755:780,750:771,6,13,0,-7,NaN,200,,109,14.855721
,,,,,,,,,,,,,,,,,,
slide17_original_20ms__20180509012535,B1,Block,Column,Row,ID,Name,Type,Exp_Vert:Horiz,Act_Vert:Horiz,Spot_Measure,Bkg_Measure,Exp_Result,Act_Result,Difference,Diameter,Diam_Flag,Bkg_SD,Spot_SD
slide17_original_20ms__20180509012535,B1,1,1,1,FIDUCIALS,,fiducial,248:251,250:249,404,5,0,399,NaN,200,OK,8,622.563879
slide17_original_20ms__20180509012535,B1,1,2,1,PBST,,blank,248:283,245:282,6,5,0,1,NaN,200,OK,14,11.171638
slide17_original_20ms__20180509012535,B1,1,3,1,PBST,,blank,248:315,249:315,4,6,0,-2,NaN,200,,22,6.198523
slide17_original_20ms__20180509012535,B1,1,4,1,PBST,,blank,248:347,244:337,6,4,0,2,NaN,200,,7,9.562771
slide17_original_20ms__20180509012535,B1,1,5,1,PBST,,blank,248:379,251:388,6,19,0,-13,NaN,200,,1680,23.286699
slide17_original_20ms__20180509012535,B1,1,6,1,FIDUCIALS,,fiducial,248:411,248:410,2196,7,0,2189,NaN,200,OK,13,2109.587441
slide17_original_20ms__20180509012535,B1,1,7,1,PBST,,blank,248:442,244:447,4,5,0,-1,NaN,200,,16,10.933029
slide17_original_20ms__20180509012535,B1,1,8,1,PBST,,blank,248:474,246:480,5,4,0,1,NaN,200,,7,6.662784
slide17_original_20ms__20180509012535,B1,1,9,1,PBST,,blank,248:506,254:495,5,9,0,-4,NaN,200,,37,7.483189
slide17_original_20ms__20180509012535,B1,1,10,1,FIDUCIALS,,fiducial,248:538,247:538,2746,9,0,2737,NaN,200,OK,12,2416.631832
slide17_original_20ms__20180509012535,B1,1,11,1,PBST,,blank,248:570,247:573,6,6,0,0,NaN,200,OK,11,8.143459
slide17_original_20ms__20180509012535,B1,1,12,1,PBST,,blank,248:602,245:597,6,5,0,1,NaN,200,OK,9,7.784135
slide17_original_20ms__20180509012535,B1,1,13,1,FIDUCIALS,,fiducial,248:634,247:633,785,5,0,780,NaN,200,OK,11,981.93242
slide17_original_20ms__20180509012535,B1,1,14,1,PBST,,blank,248:666,243:662,5,6,0,-1,NaN,200,,222,7.005916
slide17_original_20ms__20180509012535,B1,1,15,1,PBST,,blank,248:698,244:695,5,5,0,0,NaN,200,OK,6,9.187805
slide17_original_20ms__20180509012535,B1,1,16,1,PBST,,blank,248:730,243:728,7,4,0,3,NaN,200,,8,12.667603
slide17_original_20ms__20180509012535,B1,1,17,1,PBST,,blank,248:762,248:764,40,11,0,29,NaN,200,OK,347,39.055783
slide17_original_20ms__20180509012535,B1,1,18,1,FIDUCIALS,,fiducial,248:794,246:793,2342,6,0,2336,NaN,200,OK,10,1774.263652
slide17_original_20ms__20180509012535,B1,1,1,2,PBST,,Analyte,280:251,272:250,5,11,0,-6,NaN,200,,572,7.348001
slide17_original_20ms__20180509012535,B1,1,2,2,IgG Mix 1,,Analyte,280:283,279:284,1941,17,0,1924,NaN,200,OK,171,1452.960204
slide17_original_20ms__20180509012535,B1,1,3,2,IgG Mix 0.3,,Analyte,280:315,280:315,634,21,0,613,NaN,200,OK,333,574.812023
slide17_original_20ms__20180509012535,B1,1,4,2,PBST,,Analyte,280:347,281:353,50,23,0,27,NaN,200,,410,52.822936
slide17_original_20ms__20180509012535,B1,1,5,2,Hu IgA 0.3,,Analyte,280:379,279:380,921,6,0,915,NaN,200,OK,17,810.773295
slide17_original_20ms__20180509012535,B1,1,6,2,Hu IgA 0.1,,Analyte,280:411,280:412,181,9,0,172,NaN,200,OK,81,216.880361
slide17_original_20ms__20180509012535,B1,1,7,2,PBST,,Analyte,280:442,278:444,6,6,0,0,NaN,200,,32,10.046718
slide17_original_20ms__20180509012535,B1,1,8,2,Hu IgM 0.3,,Analyte,280:474,279:475,873,9,0,864,NaN,200,OK,39,868.297744
slide17_original_20ms__20180509012535,B1,1,9,2,Hu IgM 0.1,,Analyte,280:506,281:508,232,12,0,220,NaN,200,OK,124,216.513414
slide17_original_20ms__20180509012535,B1,1,10,2,PBST,,Analyte,280:538,280:536,23,14,0,9,NaN,200,OK,86,27.798252
slide17_original_20ms__20180509012535,B1,1,11,2,PBST,,Analyte,280:570,280:569,5,16,0,-11,NaN,200,,999,8.717682
slide17_original_20ms__20180509012535,B1,1,12,2,NoDNA,,Analyte,280:602,280:603,132,9,0,123,NaN,200,OK,43,83.99304
slide17_original_20ms__20180509012535,B1,1,13,2,NoDNA,,Analyte,280:634,279:635,156,9,0,147,NaN,200,OK,29,70.6013
slide17_original_20ms__20180509012535,B1,1,14,2,NoDNA,,Analyte,280:666,277:667,141,8,0,133,NaN,200,OK,17,64.128201
slide17_original_20ms__20180509012535,B1,1,15,2,NoDNA,,Analyte,280:698,279:699,82,8,0,74,NaN,200,OK,20,58.561842
slide17_original_20ms__20180509012535,B1,1,16,2,NoDNA,,Analyte,280:730,280:730,133,7,0,126,NaN,200,OK,17,68.051631
slide17_original_20ms__20180509012535,B1,1,17,2,NoDNA,,Analyte,280:762,279:765,104,11,0,93,NaN,200,OK,45,67.310298
slide17_original_20ms__20180509012535,B1,1,18,2,NoDNA,,Analyte,280:794,279:794,130,11,0,119,NaN,200,OK,61,74.843346
slide17_original_20ms__20180509012535,B1,1,1,3,PF10_0138-s1,,Analyte,312:251,312:253,1823,17,0,1806,NaN,200,OK,752,1080.195255
slide17_original_20ms__20180509012535,B1,1,2,3,PFB0915w-e2s1,,Analyte,312:283,312:284,14140,86,0,14054,NaN,200,OK,354,5566.242343
slide17_original_20ms__20180509012535,B1,1,3,3,PFB0310c-e1,,Analyte,312:315,312:316,7343,78,0,7265,NaN,200,OK,1168,3059.358508
slide17_original_20ms__20180509012535,B1,1,4,3,PF10_0019.1o1,,Analyte,312:347,312:348,3026,41,0,2985,NaN,200,OK,690,861.687398
slide17_original_20ms__20180509012535,B1,1,5,3,PF11_0395e1s4,,Analyte,312:379,313:381,398,28,0,370,NaN,200,,247,147.968271
slide17_original_20ms__20180509012535,B1,1,6,3,PF14_0114.1o1,,Analyte,312:411,312:411,515,11,0,504,NaN,200,OK,66,247.08414
slide17_original_20ms__20180509012535,B1,1,7,3,PFL1745ce2s1,,Analyte,312:442,313:445,261,12,0,249,NaN,200,,50,127.498532
slide17_original_20ms__20180509012535,B1,1,8,3,PFL0440ce1s1,,Analyte,312:474,311:475,569,16,0,553,NaN,200,OK,53,229.652029
slide17_original_20ms__20180509012535,B1,1,9,3,PFI0170we1s1,,Analyte,312:506,310:507,862,14,0,848,NaN,200,OK,68,379.357153
slide17_original_20ms__20180509012535,B1,1,10,3,PF13_0350,,Analyte,312:538,312:540,276,19,0,257,NaN,200,,658,100.850461
slide17_original_20ms__20180509012535,B1,1,11,3,PFI1735c(PFE1590w),,Analyte,312:570,311:571,7646,71,0,7575,NaN,200,OK,93,2234.767778
slide17_original_20ms__20180509012535,B1,1,12,3,PFL0185c-e3,,Analyte,312:602,311:602,665,18,0,647,NaN,200,OK,1229,313.445923
slide17_original_20ms__20180509012535,B1,1,13,3,PF14_0316e1s1,,Analyte,312:634,310:634,559,12,0,547,NaN,200,OK,72,352.582172
slide17_original_20ms__20180509012535,B1,1,14,3,PFL0555ce1s1,,Analyte,312:666,311:666,673,14,0,659,NaN,200,OK,68,353.313458
slide17_original_20ms__20180509012535,B1,1,15,3,MAL8P1.4.2o2,,Analyte,312:698,311:697,123,12,0,111,NaN,200,OK,87,74.45284
slide17_original_20ms__20180509012535,B1,1,16,3,PFI0580c-e2,,Analyte,312:730,310:731,169,14,0,155,NaN,200,OK,42,96.113562
slide17_original_20ms__20180509012535,B1,1,17,3,PF11_0342e1s2,,Analyte,312:762,311:763,577,18,0,559,NaN,200,OK,256,237.898475
slide17_original_20ms__20180509012535,B1,1,18,3,PF14_0736-e2,,Analyte,312:794,311:794,359,28,0,331,NaN,200,OK,1025,159.273291
slide17_original_20ms__20180509012535,B1,1,1,4,PFE0055ce4s1,,Analyte,343:251,343:252,456,12,0,444,NaN,200,OK,126,180.843152
slide17_original_20ms__20180509012535,B1,1,2,4,MAL7P1.203_3o8,,Analyte,343:283,345:286,233,28,0,205,NaN,200,,515,98.151442
slide17_original_20ms__20180509012535,B1,1,3,4,PF10_0281.1o1,,Analyte,343:315,343:317,863,23,0,840,NaN,200,OK,880,388.527041
slide17_original_20ms__20180509012535,B1,1,4,4,PFI1015w.1o1,,Analyte,343:347,344:350,280,38,0,242,NaN,200,OK,394,129.88642
slide17_original_20ms__20180509012535,B1,1,5,4,PF10_0356-e2s1,,Analyte,343:379,343:380,753,34,0,719,NaN,200,OK,63,207.778613
slide17_original_20ms__20180509012535,B1,1,6,4,PF14_0170e1s4,,Analyte,343:411,345:412,181,38,0,143,NaN,200,,398,86.106322
slide17_original_20ms__20180509012535,B1,1,7,4,PF11_0240e2s2,,Analyte,343:442,344:444,194,17,0,177,NaN,200,,68,82.350894
slide17_original_20ms__20180509012535,B1,1,8,4,PFB0250w.1o1,,Analyte,343:474,344:477,205,21,0,184,NaN,200,OK,91,98.058864
slide17_original_20ms__20180509012535,B1,1,9,4,PFL0470we1s1,,Analyte,343:506,343:508,956,26,0,930,NaN,200,OK,223,366.11949
slide17_original_20ms__20180509012535,B1,1,10,4,MAL13P1.234-e1s3,,Analyte,343:538,343:539,669,17,0,652,NaN,200,OK,127,297.205105
slide17_original_20ms__20180509012535,B1,1,11,4,MAL13P1.234-e1s4,,Analyte,343:570,343:571,851,22,0,829,NaN,200,OK,796,262.507757
slide17_original_20ms__20180509012535,B1,1,12,4,PF11_0404e2s3,,Analyte,343:602,344:605,324,21,0,303,NaN,200,,71,125.825797
slide17_original_20ms__20180509012535,B1,1,13,4,PFC0440ce1s3,,Analyte,343:634,342:635,448,22,0,426,NaN,200,OK,56,177.353186
slide17_original_20ms__20180509012535,B1,1,14,4,PFC0130ce1s1,,Analyte,343:666,341:667,426,18,0,408,NaN,200,OK,106,147.987336
slide17_original_20ms__20180509012535,B1,1,15,4,PF14_0620-e1,,Analyte,343:698,342:699,250,14,0,236,NaN,200,OK,50,119.220077
slide17_original_20ms__20180509012535,B1,1,16,4,PF07_0016-s1,,Analyte,343:730,341:731,182,16,0,166,NaN,200,,149,76.729696
slide17_original_20ms__20180509012535,B1,1,17,4,PF08_0137e2s2,,Analyte,343:762,341:763,1681,77,0,1604,NaN,200,OK,864,429.825855
slide17_original_20ms__20180509012535,B1,1,18,4,MAL7P1.176-s2,,Analyte,343:794,341:794,9063,93,0,8970,NaN,200,OK,276,2856.889575
slide17_original_20ms__20180509012535,B1,1,1,5,PF10_0079-s3,,Analyte,375:251,377:254,249,10,0,239,NaN,200,,52,118.275381
slide17_original_20ms__20180509012535,B1,1,2,5,PF14_0344(PF10_0224e1s3),,Analyte,375:283,375:284,762,14,0,748,NaN,200,OK,52,348.332758
slide17_original_20ms__20180509012535,B1,1,3,5,PF11_0302e1s1,,Analyte,375:315,376:318,326,12,0,314,NaN,200,OK,55,147.376485
slide17_original_20ms__20180509012535,B1,1,4,5,PF08_0012e1s3,,Analyte,375:347,375:349,188,17,0,171,NaN,200,OK,83,86.622938
slide17_original_20ms__20180509012535,B1,1,5,5,PFI0550w-e1s2,,Analyte,375:379,376:381,1326,38,0,1288,NaN,200,OK,403,482.305246
slide17_original_20ms__20180509012535,B1,1,6,5,PF08_0034,,Analyte,375:411,376:412,4343,57,0,4286,NaN,200,OK,169,1370.254979
slide17_original_20ms__20180509012535,B1,1,7,5,PFA0410w-s3,,Analyte,375:442,375:444,908,50,0,858,NaN,200,OK,568,286.20615
slide17_original_20ms__20180509012535,B1,1,8,5,PF11_0513.2o2,,Analyte,375:474,375:476,444,80,0,364,NaN,200,OK,767,185.064407
slide17_original_20ms__20180509012535,B1,1,9,5,PF10_0138(PF10_0356e2s2),,Analyte,375:506,375:507,3212,67,0,3145,NaN,200,OK,113,785.107741
slide17_original_20ms__20180509012535,B1,1,10,5,PF14_0463(PFC0425we1s3),,Analyte,375:538,374:539,524,38,0,486,NaN,200,OK,544,186.491257
slide17_original_20ms__20180509012535,B1,1,11,5,PF14_0633e1s1,,Analyte,375:570,375:571,484,22,0,462,NaN,200,OK,94,253.228573
slide17_original_20ms__20180509012535,B1,1,12,5,PF14_0465.1o1,,Analyte,375:602,376:604,396,16,0,380,NaN,200,,42,172.298256
slide17_original_20ms__20180509012535,B1,1,13,5,PF11_0245-e1,,Analyte,375:634,375:635,503,16,0,487,NaN,200,OK,52,212.020117
slide17_original_20ms__20180509012535,B1,1,14,5,MAL8P1.139-e2s3,,Analyte,375:666,375:663,159,16,0,143,NaN,200,,135,96.943671
slide17_original_20ms__20180509012535,B1,1,15,5,PFE0570w-s3,,Analyte,375:698,375:699,467,14,0,453,NaN,200,OK,37,221.580071
slide17_original_20ms__20180509012535,B1,1,16,5,PF10_0356-e1,,Analyte,375:730,374:731,535,24,0,511,NaN,200,OK,48,213.421364
slide17_original_20ms__20180509012535,B1,1,17,5,PFL1925we1s1,,Analyte,375:762,374:764,376,33,0,343,NaN,200,,228,133.617703
slide17_original_20ms__20180509012535,B1,1,18,5,PFI0425w.1o2,,Analyte,375:794,375:795,153,38,0,115,NaN,200,OK,569,71.991202
slide17_original_20ms__20180509012535,B1,1,1,6,PF11_0008(PF07_0053e1s1),,Analyte,407:251,409:255,138,39,0,99,NaN,200,,909,77.473231
slide17_original_20ms__20180509012535,B1,1,2,6,PFD0115c.2o2,,Analyte,407:283,408:284,1115,13,0,1102,NaN,200,OK,52,424.376428
slide17_original_20ms__20180509012535,B1,1,3,6,PFD0710w.1o1,,Analyte,407:315,409:317,211,11,0,200,NaN,200,,129,107.586094
slide17_original_20ms__20180509012535,B1,1,4,6,PFD1145c.2o2,,Analyte,407:347,409:349,136,18,0,118,NaN,200,OK,63,75.186549
slide17_original_20ms__20180509012535,B1,1,5,6,PFL0590ce1s1,,Analyte,407:379,407:380,619,23,0,596,NaN,200,OK,206,227.360797
slide17_original_20ms__20180509012535,B1,1,6,6,PFC0120we1s1,,Analyte,407:411,409:413,227,39,0,188,NaN,200,,441,99.971264
slide17_original_20ms__20180509012535,B1,1,7,6,PF14_0016.1o1,,Analyte,407:442,407:444,3001,64,0,2937,NaN,200,OK,483,851.971566
slide17_original_20ms__20180509012535,B1,1,8,6,PFB0345c_2o4,,Analyte,407:474,407:476,12705,159,0,12546,NaN,200,OK,329,4521.235228
slide17_original_20ms__20180509012535,B1,1,9,6,PF11_0240e2s5,,Analyte,407:506,407:508,1447,105,0,1342,NaN,200,OK,1498,411.480776
slide17_original_20ms__20180509012535,B1,1,10,6,PF10_0124-e1s2,,Analyte,407:538,408:540,364,36,0,328,NaN,200,OK,265,132.456651
slide17_original_20ms__20180509012535,B1,1,11,6,PFL0795ce1s1,,Analyte,407:570,406:572,348,31,0,317,NaN,200,,477,137.330715
slide17_original_20ms__20180509012535,B1,1,12,6,PF08_0107e2s1,,Analyte,407:602,407:603,471,24,0,447,NaN,200,OK,112,195.601682
slide17_original_20ms__20180509012535,B1,1,13,6,PF07_0057.1o1,,Analyte,407:634,408:636,282,27,0,255,NaN,200,OK,358,96.092439
