slide17_original_300ms__20180509005255,A1,Block,Column,Row,ID,Name,Type,Exp_Vert:Horiz,Act_Vert:Horiz,Spot_Measure,Bkg_Measure,Exp_Result,Act_Result,Difference,Diameter,Diam_Flag,Bkg_SD,Spot_SD
slide17_original_300ms__20180509005255,A1,1,16,1,PBST,,blank,256:723,255:722,1520,1364,0,156,NaN,200,OK,582,119.550755
slide17_original_300ms__20180509005255,A1,1,17,1,PBST,,blank,256:754,255:753,1521,1425,0,96,NaN,200,OK,562,137.281602
slide17_original_300ms__20180509005255,A1,1,18,1,FIDUCIALS,,fiducial,256:786,254:786,17750,1530,0,16220,NaN,200,OK,312,5104.28605
slide17_original_300ms__20180509005255,A1,1,1,2,PBST,,Analyte,288:244,287:243,1372,1417,0,-45,NaN,200,OK,1047,211.402365
slide17_original_300ms__20180509005255,A1,1,2,2,IgG Mix 1,,Analyte,288:276,288:276,17411,1566,0,15845,NaN,200,OK,2002,5444.160444
slide17_original_300ms__20180509005255,A1,1,3,2,IgG Mix 0.3,,Analyte,288:308,288:308,10049,1571,0,8478,NaN,200,OK,2572,5463.335934
slide17_original_300ms__20180509005255,A1,1,4,2,PBST,,Analyte,288:340,289:340,2234,1635,0,599,NaN,200,OK,4351,438.816085
slide17_original_300ms__20180509005255,A1,1,5,2,Hu IgA 0.3,,Analyte,288:372,288:372,15021,1542,0,13479,NaN,200,OK,421,5675.431121
slide17_original_300ms__20180509005255,A1,1,6,2,Hu IgA 0.1,,Analyte,288:404,288:403,5238,1661,0,3577,NaN,200,OK,1603,4496.930698
slide17_original_300ms__20180509005255,A1,1,7,2,PBST,,Analyte,288:436,287:435,1489,1472,0,17,NaN,200,OK,426,106.810234
slide17_original_300ms__20180509005255,A1,1,8,2,Hu IgM 0.3,,Analyte,288:467,287:468,8063,1496,0,6567,NaN,200,OK,675,5351.202018
slide17_original_300ms__20180509005255,A1,1,9,2,Hu IgM 0.1,,Analyte,288:499,287:499,5552,1631,0,3921,NaN,200,OK,723,4125.733
slide17_original_300ms__20180509005255,A1,1,10,2,PBST,,Analyte,288:531,287:531,2198,1730,0,468,NaN,200,OK,665,312.585694
slide17_original_300ms__20180509005255,A1,1,11,2,PBST,,Analyte,288:563,287:562,1807,1784,0,23,NaN,200,OK,3617,249.549241
slide17_original_300ms__20180509005255,A1,1,12,2,NoDNA,,Analyte,288:595,287:595,6373,1704,0,4669,NaN,200,OK,529,1966.290532
slide17_original_300ms__20180509005255,A1,1,13,2,NoDNA,,Analyte,288:627,287:628,7819,1978,0,5841,NaN,200,OK,872,2281.691464
slide17_original_300ms__20180509005255,A1,1,14,2,NoDNA,,Analyte,288:659,287:659,7560,1892,0,5668,NaN,200,OK,944,1917.62038
slide17_original_300ms__20180509005255,A1,1,15,2,NoDNA,,Analyte,288:691,287:691,7197,1686,0,5511,NaN,200,OK,856,2303.496057
slide17_original_300ms__20180509005255,A1,1,16,2,NoDNA,,Analyte,288:723,287:724,8520,1901,0,6619,NaN,200,OK,689,1857.832809
slide17_original_300ms__20180509005255,A1,1,17,2,NoDNA,,Analyte,288:754,286:755,7285,1930,0,5355,NaN,200,OK,1312,2073.724152
slide17_original_300ms__20180509005255,A1,1,18,2,NoDNA,,Analyte,288:786,287:786,8286,1808,0,6478,NaN,200,OK,1010,2965.326068
slide17_original_300ms__20180509005255,A1,1,1,3,PF10_0138-s1,,Analyte,320:244,321:245,20409,1802,0,18607,NaN,200,OK,2570,3658.118412
slide17_original_300ms__20180509005255,A1,1,2,3,PFB0915w-e2s1,,Analyte,320:276,320:276,27540,3176,0,24364,NaN,200,OK,3963,7262.067831
slide17_original_300ms__20180509005255,A1,1,3,3,PFB0310c-e1,,Analyte,320:308,320:308,23032,3339,0,19693,NaN,200,OK,6155,3580.568375
slide17_original_300ms__20180509005255,A1,1,4,3,PF10_0019.1o1,,Analyte,320:340,319:339,22070,4001,0,18069,NaN,200,OK,5319,1682.780215
slide17_original_300ms__20180509005255,A1,1,5,3,PF11_0395e1s4,,Analyte,320:372,320:373,10791,2305,0,8486,NaN,200,OK,4854,3460.212117
slide17_original_300ms__20180509005255,A1,1,6,3,PF14_0114.1o1,,Analyte,320:404,320:404,17304,1820,0,15484,NaN,200,OK,1255,4523.68471
slide17_original_300ms__20180509005255,A1,1,7,3,PFL1745ce2s1,,Analyte,320:436,319:436,9719,1857,0,7862,NaN,200,OK,2075,3236.718838
slide17_original_300ms__20180509005255,A1,1,8,3,PFL0440ce1s1,,Analyte,320:467,320:469,18079,1988,0,16091,NaN,200,OK,1390,3151.603698
slide17_original_300ms__20180509005255,A1,1,9,3,PFI0170we1s1,,Analyte,320:499,319:500,18680,2098,0,16582,NaN,200,OK,2310,4036.218441
slide17_original_300ms__20180509005255,A1,1,10,3,PF13_0350,,Analyte,320:531,319:531,11717,2393,0,9324,NaN,200,OK,3492,4216.476712
slide17_original_300ms__20180509005255,A1,1,11,3,PFI1735c(PFE1590w),,Analyte,320:563,319:563,26218,3505,0,22713,NaN,200,OK,2261,3792.425397
slide17_original_300ms__20180509005255,A1,1,12,3,PFL0185c-e3,,Analyte,320:595,319:597,12744,2520,0,10224,NaN,200,OK,3826,4292.053922
slide17_original_300ms__20180509005255,A1,1,13,3,PF14_0316e1s1,,Analyte,320:627,319:627,18391,2512,0,15879,NaN,200,OK,1626,3848.374825
slide17_original_300ms__20180509005255,A1,1,14,3,PFL0555ce1s1,,Analyte,320:659,319:659,17160,2237,0,14923,NaN,200,OK,2418,3999.154995
slide17_original_300ms__20180509005255,A1,1,15,3,MAL8P1.4.2o2,,Analyte,320:691,319:690,1586,1780,0,-194,NaN,200,OK,1954,187.903638
slide17_original_300ms__20180509005255,A1,1,16,3,PFI0580c-e2,,Analyte,320:723,319:723,8390,2013,0,6377,NaN,200,OK,1229,2640.560219
slide17_original_300ms__20180509005255,A1,1,17,3,PF11_0342e1s2,,Analyte,320:754,318:755,18918,2486,0,16432,NaN,200,OK,2490,3287.90046
slide17_original_300ms__20180509005255,A1,1,18,3,PF14_0736-e2,,Analyte,320:786,319:787,16687,2225,0,14462,NaN,200,OK,4494,3951.748218
slide17_original_300ms__20180509005255,A1,1,1,4,PFE0055ce4s1,,Analyte,352:244,353:246,16771,1832,0,14939,NaN,200,OK,1819,3729.783173
slide17_original_300ms__20180509005255,A1,1,2,4,MAL7P1.203_3o8,,Analyte,352:276,352:277,7221,2610,0,4611,NaN,200,OK,3980,2159.126674
slide17_original_300ms__20180509005255,A1,1,3,4,PF10_0281.1o1,,Analyte,352:308,352:310,18586,2713,0,15873,NaN,200,OK,3361,3486.600274
slide17_original_300ms__20180509005255,A1,1,4,4,PFI1015w.1o1,,Analyte,352:340,353:341,15164,2888,0,12276,NaN,200,OK,4473,3859.630676
slide17_original_300ms__20180509005255,A1,1,5,4,PF10_0356-e2s1,,Analyte,352:372,352:373,18614,2516,0,16098,NaN,200,OK,1607,2209.751218
slide17_original_300ms__20180509005255,A1,1,6,4,PF14_0170e1s4,,Analyte,352:404,352:405,9487,2626,0,6861,NaN,200,OK,3891,3822.444724
slide17_original_300ms__20180509005255,A1,1,7,4,PF11_0240e2s2,,Analyte,352:436,352:437,11378,2336,0,9042,NaN,200,OK,1895,2673.85581
slide17_original_300ms__20180509005255,A1,1,8,4,PFB0250w.1o1,,Analyte,352:467,352:469,10416,2439,0,7977,NaN,200,OK,1963,3424.258637
slide17_original_300ms__20180509005255,A1,1,9,4,PFL0470we1s1,,Analyte,352:499,351:500,19330,3061,0,16269,NaN,200,OK,3812,3047.71072
slide17_original_300ms__20180509005255,A1,1,10,4,MAL13P1.234-e1s3,,Analyte,352:531,351:532,19244,3186,0,16058,NaN,200,OK,3161,2388.234262
slide17_original_300ms__20180509005255,A1,1,11,4,MAL13P1.234-e1s4,,Analyte,352:563,351:563,19716,3681,0,16035,NaN,200,OK,4444,2147.683348
slide17_original_300ms__20180509005255,A1,1,12,4,PF11_0404e2s3,,Analyte,352:595,351:596,13043,2745,0,10298,NaN,200,OK,3142,4350.441848
slide17_original_300ms__20180509005255,A1,1,13,4,PFC0440ce1s3,,Analyte,352:627,350:627,17708,2812,0,14896,NaN,200,OK,2403,3442.750805
slide17_original_300ms__20180509005255,A1,1,14,4,PFC0130ce1s1,,Analyte,352:659,350:660,18430,2889,0,15541,NaN,200,OK,2198,2648.704903
slide17_original_300ms__20180509005255,A1,1,15,4,PF14_0620-e1,,Analyte,352:691,350:692,9181,2161,0,7020,NaN,200,OK,2721,3542.777146
slide17_original_300ms__20180509005255,A1,1,16,4,PF07_0016-s1,,Analyte,352:723,350:724,9935,2638,0,7297,NaN,200,OK,2847,2409.491143
slide17_original_300ms__20180509005255,A1,1,17,4,PF08_0137e2s2,,Analyte,352:754,350:754,19310,4136,0,15174,NaN,200,OK,3145,1876.624471
slide17_original_300ms__20180509005255,A1,1,18,4,MAL7P1.176-s2,,Analyte,352:786,350:786,25551,3624,0,21927,NaN,200,OK,3894,3482.1593
slide17_original_300ms__20180509005255,A1,1,1,5,PF10_0079-s3,,Analyte,384:244,384:246,12970,1625,0,11345,NaN,200,OK,2099,4430.346383
slide17_original_300ms__20180509005255,A1,1,2,5,PF14_0344(PF10_0224e1s3),,Analyte,384:276,385:278,18462,2060,0,16402,NaN,200,OK,2434,3337.463958
slide17_original_300ms__20180509005255,A1,1,3,5,PF11_0302e1s1,,Analyte,384:308,385:310,14542,2102,0,12440,NaN,200,OK,1931,3684.458557
slide17_original_300ms__20180509005255,A1,1,4,5,PF08_0012e1s3,,Analyte,384:340,384:342,9124,2396,0,6728,NaN,200,OK,2101,2349.000332
slide17_original_300ms__20180509005255,A1,1,5,5,PFI0550w-e1s2,,Analyte,384:372,384:373,19015,2969,0,16046,NaN,200,OK,3419,2892.254449
slide17_original_300ms__20180509005255,A1,1,6,5,PF08_0034,,Analyte,384:404,383:404,23501,3510,0,19991,NaN,200,OK,2910,2968.750614
slide17_original_300ms__20180509005255,A1,1,7,5,PFA0410w-s3,,Analyte,384:436,383:436,19193,3986,0,15207,NaN,200,OK,4951,2764.503268
slide17_original_300ms__20180509005255,A1,1,8,5,PF11_0513.2o2,,Analyte,384:467,384:469,17646,3947,0,13699,NaN,200,OK,5278,3064.987782
slide17_original_300ms__20180509005255,A1,1,9,5,PF10_0138(PF10_0356e2s2),,Analyte,384:499,383:499,23184,4474,0,18710,NaN,200,OK,3179,2038.630262
slide17_original_300ms__20180509005255,A1,1,10,5,PF14_0463(PFC0425we1s3),,Analyte,384:531,383:532,18123,3154,0,14969,NaN,200,OK,5289,3235.53365
slide17_original_300ms__20180509005255,A1,1,11,5,PF14_0633e1s1,,Analyte,384:563,382:564,15895,2723,0,13172,NaN,200,OK,3777,4375.908875
slide17_original_300ms__20180509005255,A1,1,12,5,PF14_0465.1o1,,Analyte,384:595,383:596,17512,2499,0,15013,NaN,200,OK,1441,3577.96178
slide17_original_300ms__20180509005255,A1,1,13,5,PF11_0245-e1,,Analyte,384:627,383:628,15121,2405,0,12716,NaN,200,OK,1947,4022.094344
slide17_original_300ms__20180509005255,A1,1,14,5,MAL8P1.139-e2s3,,Analyte,384:659,382:660,9085,2671,0,6414,NaN,200,OK,2338,3021.805317
slide17_original_300ms__20180509005255,A1,1,15,5,PFE0570w-s3,,Analyte,384:691,383:693,17547,2312,0,15235,NaN,200,OK,1580,3327.630558
slide17_original_300ms__20180509005255,A1,1,16,5,PF10_0356-e1,,Analyte,384:723,382:723,15284,2676,0,12608,NaN,200,OK,2451,4446.290145
slide17_original_300ms__20180509005255,A1,1,17,5,PFL1925we1s1,,Analyte,384:754,382:756,17133,2822,0,14311,NaN,200,OK,2982,3271.264074
slide17_original_300ms__20180509005255,A1,1,18,5,PFI0425w.1o2,,Analyte,384:786,381:787,10425,2609,0,7816,NaN,200,OK,4752,3548.093952
slide17_original_300ms__20180509005255,A1,1,1,6,PF11_0008(PF07_0053e1s1),,Analyte,416:244,417:246,6884,1979,0,4905,NaN,200,OK,6051,2053.644827
slide17_original_300ms__20180509005255,A1,1,2,6,PFD0115c.2o2,,Analyte,416:276,415:277,19803,2488,0,17315,NaN,200,OK,2867,3461.818774
slide17_original_300ms__20180509005255,A1,1,3,6,PFD0710w.1o1,,Analyte,416:308,417:309,10324,1974,0,8350,NaN,200,OK,3193,4100.341899
slide17_original_300ms__20180509005255,A1,1,4,6,PFD1145c.2o2,,Analyte,416:340,416:341,8203,2210,0,5993,NaN,200,OK,1402,2423.204048
slide17_original_300ms__20180509005255,A1,1,5,6,PFL0590ce1s1,,Analyte,416:372,416:374,18234,2520,0,15714,NaN,200,OK,3175,3320.224368
slide17_original_300ms__20180509005255,A1,1,6,6,PFC0120we1s1,,Analyte,416:404,416:405,11008,3191,0,7817,NaN,200,OK,4708,3887.029636
slide17_original_300ms__20180509005255,A1,1,7,6,PF14_0016.1o1,,Analyte,416:436,415:436,22141,4134,0,18007,NaN,200,OK,3477,2267.198323
slide17_original_300ms__20180509005255,A1,1,8,6,PFB0345c_2o4,,Analyte,416:467,415:468,28063,4874,0,23189,NaN,200,OK,4023,5492.979973
slide17_original_300ms__20180509005255,A1,1,9,6,PF11_0240e2s5,,Analyte,416:499,415:501,18496,4415,0,14081,NaN,200,OK,5927,3556.641269
slide17_original_300ms__20180509005255,A1,1,10,6,PF10_0124-e1s2,,Analyte,416:531,415:533,14624,2910,0,11714,NaN,200,OK,2855,4309.941822
slide17_original_300ms__20180509005255,A1,1,11,6,PFL0795ce1s1,,Analyte,416:563,415:565,11253,2780,0,8473,NaN,200,OK,4454,4264.257034
slide17_original_300ms__20180509005255,A1,1,12,6,PF08_0107e2s1,,Analyte,416:595,414:597,16485,2744,0,13741,NaN,200,OK,2151,4234.435653
slide17_original_300ms__20180509005255,A1,1,13,6,PF07_0057.1o1,,Analyte,416:627,414:628,11815,2970,0,8845,NaN,200,OK,2800,4384.119657
slide17_original_300ms__20180509005255,A1,1,14,6,PF14_0326e2s4,,Analyte,416:659,414:660,15670,2670,0,13000,NaN,200,OK,1514,3135.292503
slide17_original_300ms__20180509005255,A1,1,15,6,MAL13P1.323e1s1,,Analyte,416:691,414:692,18006,2868,0,15138,NaN,200,OK,2037,3098.746289
slide17_original_300ms__20180509005255,A1,1,16,6,MAL7P1.176-s2,,Analyte,416:723,414:725,14092,3355,0,10737,NaN,200,OK,5201,3585.621799
slide17_original_300ms__20180509005255,A1,1,17,6,PF11_0344,,Analyte,416:754,414:755,20150,3507,0,16643,NaN,200,OK,2702,2688.346606
slide17_original_300ms__20180509005255,A1,1,18,6,PF08_0141e2s1,,Analyte,416:786,414:787,19072,2394,0,16678,NaN,200,OK,3505,3101.286861
slide17_original_300ms__20180509005255,A1,1,1,7,PFI1735ce2s1,,Analyte,448:244,447:245,25329,3303,0,22026,NaN,200,OK,2144,3855.054665
slide17_original_300ms__20180509005255,A1,1,2,7,PF11_0506-s6,,Analyte,448:276,448:278,18636,3064,0,15572,NaN,200,OK,4822,3132.260745
slide17_original_300ms__20180509005255,A1,1,3,7,PF14_0326e2s5,,Analyte,448:308,448:310,11027,2319,0,8708,NaN,200,OK,2898,3244.169629
slide17_original_300ms__20180509005255,A1,1,4,7,PF14_0031e4s2,,Analyte,448:340,448:341,18650,2738,0,15912,NaN,200,OK,1929,3279.677932
slide17_original_300ms__20180509005255,A1,1,5,7,PF10_0224(PF14_0201-e2),,Analyte,448:372,447:373,21605,3326,0,18279,NaN,200,OK,3156,2752.562043
slide17_original_300ms__20180509005255,A1,1,6,7,PFI1425w-e2,,Analyte,448:404,448:406,12518,2562,0,9956,NaN,200,OK,3269,3956.788091
slide17_original_300ms__20180509005255,A1,1,7,7,PFE1355ce2s1,,Analyte,448:436,447:437,18920,3315,0,15605,NaN,200,OK,3617,2577.030516
slide17_original_300ms__20180509005255,A1,1,8,7,PF14_0495-s1,,Analyte,448:467,447:469,18571,4244,0,14327,NaN,200,OK,4363,3399.764553
slide17_original_300ms__20180509005255,A1,1,9,7,PF14_0102e1s1,,Analyte,448:499,447:500,24061,4731,0,19330,NaN,200,OK,4169,3731.1786
slide17_original_300ms__20180509005255,A1,1,10,7,PF10_0211e1s2,,Analyte,448:531,447:532,19372,4320,0,15052,NaN,200,OK,5161,2985.613735
slide17_original_300ms__20180509005255,A1,1,11,7,PFB0340ce2s1,,Analyte,448:563,447:563,27139,5767,0,21372,NaN,200,OK,4500,4194.943359
slide17_original_300ms__20180509005255,A1,1,12,7,MAL13P1.174.1o1,,Analyte,448:595,447:596,20869,4269,0,16600,NaN,200,OK,5932,2496.517856
slide17_original_300ms__20180509005255,A1,1,13,7,PF10_0352.1o1,,Analyte,448:627,446:627,23340,4394,0,18946,NaN,200,OK,4843,4160.838278
slide17_original_300ms__20180509005255,A1,1,14,7,PFI0305c.1o1,,Analyte,448:659,446:661,16102,3264,0,12838,NaN,200,OK,3576,3679.813693
slide17_original_300ms__20180509005255,A1,1,15,7,PF11_0037e2s1,,Analyte,448:691,446:693,15184,3662,0,11522,NaN,200,OK,5477,3781.567237
slide17_original_300ms__20180509005255,A1,1,16,7,PF11_0506-s1,,Analyte,448:723,447:722,22863,7304,0,15559,NaN,200,OK,4679,1241.504405
slide17_original_300ms__20180509005255,A1,1,17,7,PF10_0224e1s4,,Analyte,448:754,446:754,20567,3768,0,16799,NaN,200,OK,6891,2883.633388
slide17_original_300ms__20180509005255,A1,1,18,7,PF11_0226-s3,,Analyte,448:786,446:788,10280,2451,0,7829,NaN,200,OK,3425,3401.284248
slide17_original_300ms__20180509005255,A1,1,1,8,PF10_0075e1s2,,Analyte,480:244,480:245,19708,3358,0,16350,NaN,200,OK,4288,2462.996154
slide17_original_300ms__20180509005255,A1,1,2,8,PF10_0161a(PFL0275we1s2),,Analyte,480:276,479:278,17181,2999,0,14182,NaN,200,OK,4539,3984.126208
slide17_original_300ms__20180509005255,A1,1,3,8,MAL13P1.114e3s1,,Analyte,480:308,480:311,15083,2282,0,12801,NaN,200,OK,1617,4431.09975
slide17_original_300ms__20180509005255,A1,1,4,8,PFL1880we1s1,,Analyte,480:340,480:342,11921,2979,0,8942,NaN,200,OK,2924,3518.206677
slide17_original_300ms__20180509005255,A1,1,5,8,PFD0380c(PFL1385ce1s1),,Analyte,480:372,479:374,18934,3110,0,15824,NaN,200,OK,3225,2258.564818
slide17_original_300ms__20180509005255,A1,1,6,8,MAL8P1.23-s1,,Analyte,480:404,479:406,10516,2562,0,7954,NaN,200,OK,2519,4098.288512
slide17_original_300ms__20180509005255,A1,1,7,8,PF14_0461-s1,,Analyte,480:436,479:438,14079,3008,0,11071,NaN,200,OK,2242,3594.083531
slide17_original_300ms__20180509005255,A1,1,8,8,PFA0535ce1s2,,Analyte,480:467,479:469,16607,3460,0,13147,NaN,200,OK,3421,3557.724431
slide17_original_300ms__20180509005255,A1,1,9,8,PFD1037w,,Analyte,480:499,478:499,22982,5462,0,17520,NaN,200,OK,4658,3051.480209
slide17_original_300ms__20180509005255,A1,1,10,8,PF07_0020-e1s2,,Analyte,480:531,478:533,17184,3977,0,13207,NaN,200,OK,5015,3010.9984
slide17_original_300ms__20180509005255,A1,1,11,8,PF14_0699e2s1,,Analyte,480:563,478:565,10379,4145,0,6234,NaN,200,OK,5354,2454.088419
slide17_original_300ms__20180509005255,A1,1,12,8,PF07_0048e2s1,,Analyte,480:595,478:597,14742,4429,0,10313,NaN,200,OK,4688,3336.240387
slide17_original_300ms__20180509005255,A1,1,13,8,PFI1475w-s2,,Analyte,480:627,479:626,26071,6313,0,19758,NaN,200,OK,3474,3756.935459
slide17_original_300ms__20180509005255,A1,1,14,8,PF14_0649-e2s1,,Analyte,480:659,478:660,18807,4196,0,14611,NaN,200,OK,5160,2440.452706
slide17_original_300ms__20180509005255,A1,1,15,8,PF10_0166.1o1,,Analyte,480:691,478:692,19217,3422,0,15795,NaN,200,OK,2775,2480.908101
slide17_original_300ms__20180509005255,A1,1,16,8,PFL0745c.1o1,,Analyte,480:723,477:724,13527,3910,0,9617,NaN,200,OK,6717,3361.080174
slide17_original_300ms__20180509005255,A1,1,17,8,PF10_0024.2o2,,Analyte,480:754,477:757,10222,3202,0,7020,NaN,200,OK,3349,2934.452475
slide17_original_300ms__20180509005255,A1,1,18,8,PFL1610c_1o4,,Analyte,480:786,478:788,14513,2555,0,11958,NaN,200,OK,1316,3488.819168
slide17_original_300ms__20180509005255,A1,1,1,9,MAL13P1.176e1s1,,Analyte,512:244,512:246,20233,2787,0,17446,NaN,200,OK,3366,2558.747431
slide17_original_300ms__20180509005255,A1,1,2,9,PFI0460w,,Analyte,512:276,512:278,17973,2636,0,15337,NaN,200,OK,4464,3489.668358
slide17_original_300ms__20180509005255,A1,1,3,9,MAL7P1.224.2o2,,Analyte,512:308,511:310,10592,2260,0,8332,NaN,200,OK,2277,3325.694138
slide17_original_300ms__20180509005255,A1,1,4,9,PFL2120we1s2,,Analyte,512:340,511:342,12041,2927,0,9114,NaN,200,OK,2170,2986.834205
slide17_original_300ms__20180509005255,A1,1,5,9,PFI0105c_2o3,,Analyte,512:372,511:374,13556,2777,0,10779,NaN,200,OK,2811,3737.521398
slide17_original_300ms__20180509005255,A1,1,6,9,PF10_0092-e3,,Analyte,512:404,511:407,9163,2532,0,6631,NaN,200,OK,1606,2749.024213
slide17_original_300ms__20180509005255,A1,1,7,9,PF10_0161e1s1,,Analyte,512:436,511:438,8766,2854,0,5912,NaN,200,OK,1290,1635.779603
slide17_original_300ms__20180509005255,A1,1,8,9,PFC0910w.1o1,,Analyte,512:467,511:470,11330,3146,0,8184,NaN,200,OK,2831,3256.73695
slide17_original_300ms__20180509005255,A1,1,9,9,PF07_0004e2s1,,Analyte,512:499,510:502,14958,3249,0,11709,NaN,200,OK,4388,4132.831627
slide17_original_300ms__20180509005255,A1,1,10,9,PF10_0041e1s2,,Analyte,512:531,511:533,17844,3423,0,14421,NaN,200,OK,2181,3383.041002
slide17_original_300ms__20180509005255,A1,1,11,9,PFD0995ce2s1,,Analyte,512:563,511:565,18497,3519,0,14978,NaN,200,OK,4023,3125.045473
slide17_original_300ms__20180509005255,A1,1,12,9,PFD1120c.1o1,,Analyte,512:595,510:597,18771,3541,0,15230,NaN,200,OK,2365,3035.988554
slide17_original_300ms__20180509005255,A1,1,13,9,PF08_0034e1s1,,Analyte,512:627,510:628,18365,4546,0,13819,NaN,200,OK,5185,2973.629308
slide17_original_300ms__20180509005255,A1,1,14,9,PF10_0214-e2,,Analyte,512:659,510:660,18407,4374,0,14033,NaN,200,OK,5127,2824.847939
slide17_original_300ms__20180509005255,A1,1,15,9,PF14_0444(PF14_0445.1o2),,Analyte,512:691,510:692,10966,3872,0,7094,NaN,200,OK,3925,3089.407389
slide17_original_300ms__20180509005255,A1,1,16,9,PFB1045w,,Analyte,512:723,510:724,18548,3480,0,15068,NaN,200,OK,2404,2412.585342
slide17_original_300ms__20180509005255,A1,1,17,9,MAL13P1.250.2o2,,Analyte,512:754,510:756,14072,3423,0,10649,NaN,200,OK,5601,3380.667153
slide17_original_300ms__20180509005255,A1,1,18,9,PFI0580c.2o2,,Analyte,512:786,509:788,9757,2744,0,7013,NaN,200,OK,2299,2453.465212
slide17_original_300ms__20180509005255,A1,1,1,10,PFD0595w.1o1,,Analyte,543:244,543:246,7737,3190,0,4547,NaN,200,OK,5710,1848.024329
slide17_original_300ms__20180509005255,A1,1,2,10,PF08_0024.1o1,,Analyte,543:276,543:278,18185,3048,0,15137,NaN,200,OK,2308,3214.599373
slide17_original_300ms__20180509005255,A1,1,3,10,PF07_0026.1o1,,Analyte,543:308,543:311,13980,2884,0,11096,NaN,200,OK,2999,3914.623827
slide17_original_300ms__20180509005255,A1,1,4,10,PF08_0054,,Analyte,543:340,543:341,19487,3718,0,15769,NaN,200,OK,2190,2784.875171
slide17_original_300ms__20180509005255,A1,1,5,10,PF14_0456e2s2,,Analyte,543:372,543:374,13701,3656,0,10045,NaN,200,OK,5467,3815.096396
slide17_original_300ms__20180509005255,A1,1,6,10,PFA0510we1s3,,Analyte,543:404,542:406,18478,3145,0,15333,NaN,200,OK,1790,3282.764146
slide17_original_300ms__20180509005255,A1,1,7,10,PFD1180w.2o2,,Analyte,543:436,543:438,9232,3218,0,6014,NaN,200,OK,2460,2109.209461
slide17_original_300ms__20180509005255,A1,1,8,10,MAL13P1.234-e1s1,,Analyte,543:467,542:469,19399,3336,0,16063,NaN,200,OK,1370,2839.956214
slide17_original_300ms__20180509005255,A1,1,9,10,PFF0610c.1o1,,Analyte,543:499,542:501,14848,2871,0,11977,NaN,200,OK,3761,4052.153311
slide17_original_300ms__20180509005255,A1,1,10,10,PF14_0179-s3,,Analyte,543:531,542:533,16172,4168,0,12004,NaN,200,OK,4434,3688.011726
slide17_original_300ms__20180509005255,A1,1,11,10,PFI1475w-s1,,Analyte,543:563,542:563,26235,5424,0,20811,NaN,200,OK,3662,4042.525473
slide17_original_300ms__20180509005255,A1,1,12,10,PFD0225w-s5,,Analyte,543:595,542:597,18247,4814,0,13433,NaN,200,OK,5215,3263.481293
slide17_original_300ms__20180509005255,A1,1,13,10,PF11_0268_1o4,,Analyte,543:627,542:627,19770,6850,0,12920,NaN,200,OK,5297,2109.319992
slide17_original_300ms__20180509005255,A1,1,14,10,PF10_0025.2o2,,Analyte,543:659,542:658,24603,8141,0,16462,NaN,200,OK,5095,2494.927852
