slide17_original_50ms__20180509004422,A1,Block,Column,Row,ID,Name,Type,Exp_Vert:Horiz,Act_Vert:Horiz,Spot_Measure,Bkg_Measure,Exp_Result,Act_Result,Difference,Diameter,Diam_Flag,Bkg_SD,Spot_SD
slide17_original_50ms__20180509004422,A1,1,15,3,MAL8P1.4.2o2,,Analyte,319:689,319:684,83,105,0,-22,NaN,200,OK,526,38.159328
slide17_original_50ms__20180509004422,A1,1,16,3,PFI0580c-e2,,Analyte,319:721,318:721,638,119,0,519,NaN,200,OK,95,258.628552
slide17_original_50ms__20180509004422,A1,1,17,3,PF11_0342e1s2,,Analyte,319:753,318:755,2339,142,0,2197,NaN,200,OK,287,793.703039
slide17_original_50ms__20180509004422,A1,1,18,3,PF14_0736-e2,,Analyte,319:785,318:787,1513,118,0,1395,NaN,200,OK,713,705.688118
slide17_original_50ms__20180509004422,A1,1,1,4,PFE0055ce4s1,,Analyte,351:244,351:245,1451,95,0,1356,NaN,200,OK,451,534.177066
slide17_original_50ms__20180509004422,A1,1,2,4,MAL7P1.203_3o8,,Analyte,351:275,351:276,568,155,0,413,NaN,200,OK,1115,197.019045
slide17_original_50ms__20180509004422,A1,1,3,4,PF10_0281.1o1,,Analyte,351:307,352:309,2293,172,0,2121,NaN,200,OK,426,953.983609
slide17_original_50ms__20180509004422,A1,1,4,4,PFI1015w.1o1,,Analyte,351:339,352:341,1274,200,0,1074,NaN,200,OK,826,408.488082
slide17_original_50ms__20180509004422,A1,1,5,4,PF10_0356-e2s1,,Analyte,351:371,352:373,2100,143,0,1957,NaN,200,OK,170,517.057228
slide17_original_50ms__20180509004422,A1,1,6,4,PF14_0170e1s4,,Analyte,351:403,351:403,712,154,0,558,NaN,200,OK,477,349.602618
slide17_original_50ms__20180509004422,A1,1,7,4,PF11_0240e2s2,,Analyte,351:435,351:436,984,139,0,845,NaN,200,OK,154,241.154023
slide17_original_50ms__20180509004422,A1,1,8,4,PFB0250w.1o1,,Analyte,351:467,351:468,829,147,0,682,NaN,200,OK,180,297.914769
slide17_original_50ms__20180509004422,A1,1,9,4,PFL0470we1s1,,Analyte,351:498,350:500,2777,219,0,2558,NaN,200,OK,460,1173.98688
slide17_original_50ms__20180509004422,A1,1,10,4,MAL13P1.234-e1s3,,Analyte,351:530,351:532,2628,205,0,2423,NaN,200,OK,280,824.122701
slide17_original_50ms__20180509004422,A1,1,11,4,MAL13P1.234-e1s4,,Analyte,351:562,350:564,3036,228,0,2808,NaN,200,OK,1142,946.076425
slide17_original_50ms__20180509004422,A1,1,12,4,PF11_0404e2s3,,Analyte,351:594,350:595,1051,195,0,856,NaN,200,OK,362,444.125484
slide17_original_50ms__20180509004422,A1,1,13,4,PFC0440ce1s3,,Analyte,351:626,350:627,1598,178,0,1420,NaN,200,OK,177,488.626149
slide17_original_50ms__20180509004422,A1,1,14,4,PFC0130ce1s1,,Analyte,351:658,350:659,1843,190,0,1653,NaN,200,OK,184,473.339955
slide17_original_50ms__20180509004422,A1,1,15,4,PF14_0620-e1,,Analyte,351:689,350:688,686,138,0,548,NaN,200,OK,473,363.585575
slide17_original_50ms__20180509004422,A1,1,16,4,PF07_0016-s1,,Analyte,351:721,350:722,772,172,0,600,NaN,200,OK,210,196.929707
slide17_original_50ms__20180509004422,A1,1,17,4,PF08_0137e2s2,,Analyte,351:753,349:754,2788,309,0,2479,NaN,200,OK,410,738.198303
slide17_original_50ms__20180509004422,A1,1,18,4,MAL7P1.176-s2,,Analyte,351:785,349:786,10495,259,0,10236,NaN,200,OK,356,4025.441152
slide17_original_50ms__20180509004422,A1,1,1,5,PF10_0079-s3,,Analyte,383:244,383:245,1049,81,0,968,NaN,200,OK,180,413.834076
slide17_original_50ms__20180509004422,A1,1,2,5,PF14_0344(PF10_0224e1s3),,Analyte,383:275,384:277,2086,129,0,1957,NaN,200,OK,206,784.810327
slide17_original_50ms__20180509004422,A1,1,3,5,PF11_0302e1s1,,Analyte,383:307,384:308,1216,125,0,1091,NaN,200,OK,273,387.373516
slide17_original_50ms__20180509004422,A1,1,4,5,PF08_0012e1s3,,Analyte,383:339,382:339,698,147,0,551,NaN,200,OK,241,259.384121
slide17_original_50ms__20180509004422,A1,1,5,5,PFI0550w-e1s2,,Analyte,383:371,383:372,2668,184,0,2484,NaN,200,OK,371,1035.771446
slide17_original_50ms__20180509004422,A1,1,6,5,PF08_0034,,Analyte,383:403,384:405,8459,232,0,8227,NaN,200,OK,237,2738.416073
slide17_original_50ms__20180509004422,A1,1,7,5,PFA0410w-s3,,Analyte,383:435,383:436,2823,282,0,2541,NaN,200,OK,882,754.262808
slide17_original_50ms__20180509004422,A1,1,8,5,PF11_0513.2o2,,Analyte,383:467,383:468,1735,274,0,1461,NaN,200,OK,848,579.556267
slide17_original_50ms__20180509004422,A1,1,9,5,PF10_0138(PF10_0356e2s2),,Analyte,383:498,382:500,7891,329,0,7562,NaN,200,OK,234,2048.236095
slide17_original_50ms__20180509004422,A1,1,10,5,PF14_0463(PFC0425we1s3),,Analyte,383:530,383:531,1845,213,0,1632,NaN,200,OK,1174,620.475674
slide17_original_50ms__20180509004422,A1,1,11,5,PF14_0633e1s1,,Analyte,383:562,383:563,1315,187,0,1128,NaN,200,OK,257,586.601978
slide17_original_50ms__20180509004422,A1,1,12,5,PF14_0465.1o1,,Analyte,383:594,382:595,1652,158,0,1494,NaN,200,OK,132,641.914985
slide17_original_50ms__20180509004422,A1,1,13,5,PF11_0245-e1,,Analyte,383:626,382:627,1362,168,0,1194,NaN,200,OK,195,555.157338
slide17_original_50ms__20180509004422,A1,1,14,5,MAL8P1.139-e2s3,,Analyte,383:658,382:658,742,169,0,573,NaN,200,OK,214,293.685135
slide17_original_50ms__20180509004422,A1,1,15,5,PFE0570w-s3,,Analyte,383:689,381:691,1637,144,0,1493,NaN,200,OK,105,630.942685
slide17_original_50ms__20180509004422,A1,1,16,5,PF10_0356-e1,,Analyte,383:721,382:723,1287,171,0,1116,NaN,200,OK,186,610.668289
slide17_original_50ms__20180509004422,A1,1,17,5,PFL1925we1s1,,Analyte,383:753,381:754,1499,204,0,1295,NaN,200,OK,283,568.896583
slide17_original_50ms__20180509004422,A1,1,18,5,PFI0425w.1o2,,Analyte,383:785,381:787,787,169,0,618,NaN,200,OK,983,296.174604
slide17_original_50ms__20180509004422,A1,1,1,6,PF11_0008(PF07_0053e1s1),,Analyte,414:244,415:244,502,121,0,381,NaN,200,OK,1159,206.992791
slide17_original_50ms__20180509004422,A1,1,2,6,PFD0115c.2o2,,Analyte,414:275,415:277,3368,154,0,3214,NaN,200,OK,237,1280.454539
slide17_original_50ms__20180509004422,A1,1,3,6,PFD0710w.1o1,,Analyte,414:307,416:309,862,122,0,740,NaN,200,OK,292,371.824228
slide17_original_50ms__20180509004422,A1,1,4,6,PFD1145c.2o2,,Analyte,414:339,414:340,630,141,0,489,NaN,200,OK,115,259.009698
slide17_original_50ms__20180509004422,A1,1,5,6,PFL0590ce1s1,,Analyte,414:371,415:372,1929,159,0,1770,NaN,200,OK,304,817.701294
slide17_original_50ms__20180509004422,A1,1,6,6,PFC0120we1s1,,Analyte,414:403,415:404,897,222,0,675,NaN,200,OK,861,368.153885
slide17_original_50ms__20180509004422,A1,1,7,6,PF14_0016.1o1,,Analyte,414:435,415:436,6694,292,0,6402,NaN,200,OK,449,2357.167265
slide17_original_50ms__20180509004422,A1,1,8,6,PFB0345c_2o4,,Analyte,414:467,414:468,13780,355,0,13425,NaN,200,OK,533,5139.165403
slide17_original_50ms__20180509004422,A1,1,9,6,PF11_0240e2s5,,Analyte,414:498,414:500,2212,312,0,1900,NaN,200,OK,1778,909.697003
slide17_original_50ms__20180509004422,A1,1,10,6,PF10_0124-e1s2,,Analyte,414:530,414:532,1221,198,0,1023,NaN,200,OK,304,540.483252
slide17_original_50ms__20180509004422,A1,1,11,6,PFL0795ce1s1,,Analyte,414:562,414:564,933,200,0,733,NaN,200,OK,783,421.53499
slide17_original_50ms__20180509004422,A1,1,12,6,PF08_0107e2s1,,Analyte,414:594,414:596,1444,190,0,1254,NaN,200,OK,204,564.123535
slide17_original_50ms__20180509004422,A1,1,13,6,PF07_0057.1o1,,Analyte,414:626,414:627,916,210,0,706,NaN,200,OK,371,386.345704
slide17_original_50ms__20180509004422,A1,1,14,6,PF14_0326e2s4,,Analyte,414:658,413:659,1339,172,0,1167,NaN,200,OK,143,397.211513
slide17_original_50ms__20180509004422,A1,1,15,6,MAL13P1.323e1s1,,Analyte,414:689,414:690,1884,196,0,1688,NaN,200,OK,194,583.820385
slide17_original_50ms__20180509004422,A1,1,16,6,MAL7P1.176-s2,,Analyte,414:721,413:723,1176,268,0,908,NaN,200,OK,822,415.049507
slide17_original_50ms__20180509004422,A1,1,17,6,PF11_0344,,Analyte,414:753,413:755,3734,232,0,3502,NaN,200,OK,237,1589.406148
slide17_original_50ms__20180509004422,A1,1,18,6,PF08_0141e2s1,,Analyte,414:785,413:787,2475,145,0,2330,NaN,200,OK,333,927.814788
slide17_original_50ms__20180509004422,A1,1,1,7,PFI1735ce2s1,,Analyte,446:244,447:247,10942,234,0,10708,NaN,200,OK,242,3566.613093
slide17_original_50ms__20180509004422,A1,1,2,7,PF11_0506-s6,,Analyte,446:275,447:277,2025,214,0,1811,NaN,200,OK,1332,600.867826
slide17_original_50ms__20180509004422,A1,1,3,7,PF14_0326e2s5,,Analyte,446:307,447:309,875,141,0,734,NaN,200,OK,258,305.204508
slide17_original_50ms__20180509004422,A1,1,4,7,PF14_0031e4s2,,Analyte,446:339,447:340,2006,189,0,1817,NaN,200,OK,153,699.535482
slide17_original_50ms__20180509004422,A1,1,5,7,PF10_0224(PF14_0201-e2),,Analyte,446:371,447:373,5656,203,0,5453,NaN,200,OK,266,2455.481915
slide17_original_50ms__20180509004422,A1,1,6,7,PFI1425w-e2,,Analyte,446:403,446:405,988,170,0,818,NaN,200,OK,512,364.173788
slide17_original_50ms__20180509004422,A1,1,7,7,PFE1355ce2s1,,Analyte,446:435,446:437,2448,228,0,2220,NaN,200,OK,851,721.618281
slide17_original_50ms__20180509004422,A1,1,8,7,PF14_0495-s1,,Analyte,446:467,447:469,2180,301,0,1879,NaN,200,OK,700,795.18701
slide17_original_50ms__20180509004422,A1,1,9,7,PF14_0102e1s1,,Analyte,446:498,446:500,9259,341,0,8918,NaN,200,OK,532,4234.267812
slide17_original_50ms__20180509004422,A1,1,10,7,PF10_0211e1s2,,Analyte,446:530,447:532,2818,306,0,2512,NaN,200,OK,985,1007.461358
slide17_original_50ms__20180509004422,A1,1,11,7,PFB0340ce2s1,,Analyte,446:562,446:564,13305,414,0,12891,NaN,200,OK,371,4141.796407
slide17_original_50ms__20180509004422,A1,1,12,7,MAL13P1.174.1o1,,Analyte,446:594,446:597,4703,319,0,4384,NaN,200,OK,1366,2052.296135
slide17_original_50ms__20180509004422,A1,1,13,7,PF10_0352.1o1,,Analyte,446:626,446:628,8148,296,0,7852,NaN,200,OK,796,3800.717852
slide17_original_50ms__20180509004422,A1,1,14,7,PFI0305c.1o1,,Analyte,446:658,445:659,1375,234,0,1141,NaN,200,OK,953,475.504921
slide17_original_50ms__20180509004422,A1,1,15,7,PF11_0037e2s1,,Analyte,446:689,445:691,1318,259,0,1059,NaN,200,OK,802,440.556121
slide17_original_50ms__20180509004422,A1,1,16,7,PF11_0506-s1,,Analyte,446:721,445:723,7792,555,0,7237,NaN,200,OK,481,1204.877122
slide17_original_50ms__20180509004422,A1,1,17,7,PF10_0224e1s4,,Analyte,446:753,445:755,4125,237,0,3888,NaN,200,OK,1574,1607.378583
slide17_original_50ms__20180509004422,A1,1,18,7,PF11_0226-s3,,Analyte,446:785,445:787,842,154,0,688,NaN,200,OK,443,304.999732
slide17_original_50ms__20180509004422,A1,1,1,8,PF10_0075e1s2,,Analyte,478:244,479:246,3413,224,0,3189,NaN,200,OK,889,834.738452
slide17_original_50ms__20180509004422,A1,1,2,8,PF10_0161a(PFL0275we1s2),,Analyte,478:275,479:277,1423,205,0,1218,NaN,200,OK,532,422.290666
slide17_original_50ms__20180509004422,A1,1,3,8,MAL13P1.114e3s1,,Analyte,478:307,478:309,1278,148,0,1130,NaN,200,OK,214,597.056209
slide17_original_50ms__20180509004422,A1,1,4,8,PFL1880we1s1,,Analyte,478:339,478:341,1013,206,0,807,NaN,200,OK,342,356.958031
slide17_original_50ms__20180509004422,A1,1,5,8,PFD0380c(PFL1385ce1s1),,Analyte,478:371,478:373,2246,201,0,2045,NaN,200,OK,496,682.578022
slide17_original_50ms__20180509004422,A1,1,6,8,MAL8P1.23-s1,,Analyte,478:403,479:405,834,168,0,666,NaN,200,OK,229,337.113904
slide17_original_50ms__20180509004422,A1,1,7,8,PF14_0461-s1,,Analyte,478:435,479:437,1117,196,0,921,NaN,200,OK,201,484.385062
slide17_original_50ms__20180509004422,A1,1,8,8,PFA0535ce1s2,,Analyte,478:467,478:468,1527,236,0,1291,NaN,200,OK,417,550.693018
slide17_original_50ms__20180509004422,A1,1,9,8,PFD1037w,,Analyte,478:498,477:500,7621,362,0,7259,NaN,200,OK,943,3377.764394
slide17_original_50ms__20180509004422,A1,1,10,8,PF07_0020-e1s2,,Analyte,478:530,477:531,1488,307,0,1181,NaN,200,OK,1222,510.756034
slide17_original_50ms__20180509004422,A1,1,11,8,PF14_0699e2s1,,Analyte,478:562,477:563,860,306,0,554,NaN,200,OK,1661,275.461061
slide17_original_50ms__20180509004422,A1,1,12,8,PF07_0048e2s1,,Analyte,478:594,478:595,1246,338,0,908,NaN,200,OK,625,341.779359
slide17_original_50ms__20180509004422,A1,1,13,8,PFI1475w-s2,,Analyte,478:626,478:628,12033,445,0,11588,NaN,200,OK,451,3636.61485
slide17_original_50ms__20180509004422,A1,1,14,8,PF14_0649-e2s1,,Analyte,478:658,478:660,2365,293,0,2072,NaN,200,OK,1010,684.339113
slide17_original_50ms__20180509004422,A1,1,15,8,PF10_0166.1o1,,Analyte,478:689,478:691,2583,247,0,2336,NaN,200,OK,288,786.539237
slide17_original_50ms__20180509004422,A1,1,16,8,PFL0745c.1o1,,Analyte,478:721,477:722,1107,307,0,800,NaN,200,OK,1634,347.796334
slide17_original_50ms__20180509004422,A1,1,17,8,PF10_0024.2o2,,Analyte,478:753,477:754,817,217,0,600,NaN,200,OK,323,287.906864
slide17_original_50ms__20180509004422,A1,1,18,8,PFL1610c_1o4,,Analyte,478:785,478:786,1131,184,0,947,NaN,200,OK,138,367.78534
slide17_original_50ms__20180509004422,A1,1,1,9,MAL13P1.176e1s1,,Analyte,510:244,511:246,4037,167,0,3870,NaN,200,OK,408,1240.212101
slide17_original_50ms__20180509004422,A1,1,2,9,PFI0460w,,Analyte,510:275,510:277,1814,181,0,1633,NaN,200,OK,671,713.882972
slide17_original_50ms__20180509004422,A1,1,3,9,MAL7P1.224.2o2,,Analyte,510:307,511:308,809,141,0,668,NaN,200,OK,282,317.914624
slide17_original_50ms__20180509004422,A1,1,4,9,PFL2120we1s2,,Analyte,510:339,511:340,1013,199,0,814,NaN,200,OK,205,318.207888
slide17_original_50ms__20180509004422,A1,1,5,9,PFI0105c_2o3,,Analyte,510:371,510:372,1082,183,0,899,NaN,200,OK,275,381.988003
slide17_original_50ms__20180509004422,A1,1,6,9,PF10_0092-e3,,Analyte,510:403,510:403,682,169,0,513,NaN,200,OK,200,308.401581
slide17_original_50ms__20180509004422,A1,1,7,9,PF10_0161e1s1,,Analyte,510:435,509:435,670,184,0,486,NaN,200,OK,185,184.541709
slide17_original_50ms__20180509004422,A1,1,8,9,PFC0910w.1o1,,Analyte,510:467,510:469,851,211,0,640,NaN,200,OK,275,286.63274
slide17_original_50ms__20180509004422,A1,1,9,9,PF07_0004e2s1,,Analyte,510:498,509:500,1267,230,0,1037,NaN,200,OK,827,520.633538
slide17_original_50ms__20180509004422,A1,1,10,9,PF10_0041e1s2,,Analyte,510:530,510:532,1709,233,0,1476,NaN,200,OK,206,597.532801
slide17_original_50ms__20180509004422,A1,1,11,9,PFD0995ce2s1,,Analyte,510:562,510:564,2062,263,0,1799,NaN,200,OK,681,814.100415
slide17_original_50ms__20180509004422,A1,1,12,9,PFD1120c.1o1,,Analyte,510:594,509:596,2310,253,0,2057,NaN,200,OK,246,973.484425
slide17_original_50ms__20180509004422,A1,1,13,9,PF08_0034e1s1,,Analyte,510:626,510:628,2016,327,0,1689,NaN,200,OK,1105,540.786325
slide17_original_50ms__20180509004422,A1,1,14,9,PF10_0214-e2,,Analyte,510:658,510:660,1991,305,0,1686,NaN,200,OK,1180,612.189144
slide17_original_50ms__20180509004422,A1,1,15,9,PF14_0444(PF14_0445.1o2),,Analyte,510:689,509:690,878,265,0,613,NaN,200,OK,401,323.925941
slide17_original_50ms__20180509004422,A1,1,16,9,PFB1045w,,Analyte,510:721,509:722,1975,273,0,1702,NaN,200,OK,196,591.367728
slide17_original_50ms__20180509004422,A1,1,17,9,MAL13P1.250.2o2,,Analyte,510:753,510:754,1193,262,0,931,NaN,200,OK,1642,329.475178
slide17_original_50ms__20180509004422,A1,1,18,9,PFI0580c.2o2,,Analyte,510:785,509:784,692,231,0,461,NaN,200,OK,292,280.894154
slide17_original_50ms__20180509004422,A1,1,1,10,PFD0595w.1o1,,Analyte,542:244,541:244,513,205,0,308,NaN,200,OK,818,198.978417
slide17_original_50ms__20180509004422,A1,1,2,10,PF08_0024.1o1,,Analyte,542:275,542:277,1765,195,0,1570,NaN,200,OK,253,515.06169
slide17_original_50ms__20180509004422,A1,1,3,10,PF07_0026.1o1,,Analyte,542:307,543:309,1188,183,0,1005,NaN,200,OK,317,394.626459
slide17_original_50ms__20180509004422,A1,1,4,10,PF08_0054,,Analyte,542:339,543:341,2968,247,0,2721,NaN,200,OK,188,843.15979
slide17_original_50ms__20180509004422,A1,1,5,10,PF14_0456e2s2,,Analyte,542:371,542:372,1156,278,0,878,NaN,200,OK,913,406.663507
slide17_original_50ms__20180509004422,A1,1,6,10,PFA0510we1s3,,Analyte,542:403,541:405,1914,207,0,1707,NaN,200,OK,153,737.938321
slide17_original_50ms__20180509004422,A1,1,7,10,PFD1180w.2o2,,Analyte,542:435,541:435,689,241,0,448,NaN,200,OK,320,250.117919
slide17_original_50ms__20180509004422,A1,1,8,10,MAL13P1.234-e1s1,,Analyte,542:467,541:469,2812,213,0,2599,NaN,200,OK,113,1009.334151
slide17_original_50ms__20180509004422,A1,1,9,10,PFF0610c.1o1,,Analyte,542:498,542:500,1337,191,0,1146,NaN,200,OK,515,482.066512
slide17_original_50ms__20180509004422,A1,1,10,10,PF14_0179-s3,,Analyte,542:530,541:532,1373,294,0,1079,NaN,200,OK,596,421.916776
slide17_original_50ms__20180509004422,A1,1,11,10,PFI1475w-s1,,Analyte,542:562,542:564,11971,369,0,11602,NaN,200,OK,227,4080.85901
slide17_original_50ms__20180509004422,A1,1,12,10,PFD0225w-s5,,Analyte,542:594,541:596,2004,336,0,1668,NaN,200,OK,1386,742.972774
slide17_original_50ms__20180509004422,A1,1,13,10,PF11_0268_1o4,,Analyte,542:626,541:628,3133,481,0,2652,NaN,200,OK,922,864.985848
slide17_original_50ms__20180509004422,A1,1,14,10,PF10_0025.2o2,,Analyte,542:658,541:660,10081,609,0,9472,NaN,200,OK,437,2449.775714
slide17_original_50ms__20180509004422,A1,1,15,10,PFE1600we2s1,,Analyte,542:689,541:691,2962,319,0,2643,NaN,200,OK,1528,966.456794
slide17_original_50ms__20180509004422,A1,1,16,10,PFL0075w.1o1,,Analyte,542:721,541:723,2200,345,0,1855,NaN,200,OK,794,636.656308
slide17_original_50ms__20180509004422,A1,1,17,10,PF08_0137e2s1,,Analyte,542:753,541:755,15746,582,0,15164,NaN,200,OK,385,4182.272987
slide17_original_50ms__20180509004422,A1,1,18,10,PF14_0746.2o2,,Analyte,542:785,540:787,2201,266,0,1935,NaN,200,OK,2460,864.924194
slide17_original_50ms__20180509004422,A1,1,1,11,PFB0300c,,Analyte,574:244,575:246,12291,417,0,11874,NaN,200,OK,469,2992.103484
slide17_original_50ms__20180509004422,A1,1,2,11,PFF0845c-s4,,Analyte,574:275,575:277,1552,265,0,1287,NaN,200,OK,2584,475.76963
slide17_original_50ms__20180509004422,A1,1,3,11,PF10_0323e1s1,,Analyte,574:307,574:309,1452,251,0,1201,NaN,200,OK,285,362.425429
slide17_original_50ms__20180509004422,A1,1,4,11,PFE0055ce3s1,,Analyte,574:339,574:341,1647,370,0,1277,NaN,200,OK,820,461.70163
